,task,trial,horizon,uncertainty,slot1_value,slot2_value,choice,RT,reward,forced,participant,is_training
58286,93,1,10,1,40,20,0,394.762,45,1,24,True
58287,93,2,10,1,40,20,0,562.587,40,1,24,True
58288,93,3,10,1,40,20,1,368.917,11,1,24,True
58289,93,4,10,1,40,20,1,737.302,24,0,24,True
58290,93,5,10,1,40,20,0,280.947,46,0,24,True
58291,93,6,10,1,40,20,0,411.137,33,0,24,True
58292,93,7,10,1,40,20,0,423.37,42,0,24,True
58293,93,8,10,1,40,20,0,372.156,43,0,24,True
58294,93,9,10,1,40,20,0,609.8710000000001,44,0,24,True
58295,94,0,5,3,36,40,1,678.698,35,1,24,True
58296,94,1,5,3,36,40,1,409.877,52,1,24,True
58297,94,2,5,3,36,40,0,466.094,28,1,24,True
58298,94,3,5,3,36,40,1,435.394,46,1,24,True
58299,94,4,5,3,36,40,1,503.452,40,0,24,True
58300,95,0,10,2,60,68,0,560.06,66,1,24,True
58301,95,1,10,2,60,68,0,369.946,53,1,24,True
58302,95,2,10,2,60,68,1,369.72,68,1,24,True
58303,95,3,10,2,60,68,1,487.345,64,1,24,True
58304,95,4,10,2,60,68,0,1034.236,68,0,24,True
58305,95,5,10,2,60,68,1,230.139,49,0,24,True
58306,95,6,10,2,60,68,0,362.664,56,0,24,True
58307,95,7,10,2,60,68,1,1240.657,47,0,24,True
58308,95,8,10,2,60,68,0,404.764,47,0,24,True
58309,95,9,10,2,60,68,0,304.967,54,0,24,True
58310,96,0,5,2,40,32,1,778.369,31,1,24,True
58311,96,1,5,2,40,32,0,369.768,37,1,24,True
58312,96,2,5,2,40,32,1,521.4440000000001,33,1,24,True
58313,96,3,5,2,40,32,0,995.3,55,1,24,True
58314,96,4,5,2,40,32,0,473.68,38,0,24,True
58315,97,0,5,2,60,72,1,547.952,71,1,24,True
58316,97,1,5,2,60,72,0,421.887,70,1,24,True
58317,97,2,5,2,60,72,1,1295.9160000000002,82,1,24,True
58318,97,3,5,2,60,72,0,444.482,65,1,24,True
58319,97,4,5,2,60,72,1,1031.89,85,0,24,True
58320,98,0,5,3,68,60,0,492.749,72,1,24,True
58321,98,1,5,3,68,60,1,455.327,58,1,24,True
58322,98,2,5,3,68,60,1,563.689,63,1,24,True
58323,98,3,5,3,68,60,1,442.919,74,1,24,True
58324,98,4,5,3,68,60,0,991.011,59,0,24,True
58325,99,0,5,1,40,32,0,725.2189999999999,37,1,24,True
58326,99,1,5,1,40,32,0,391.541,44,1,24,True
58327,99,2,5,1,40,32,1,452.052,36,1,24,True
58328,99,3,5,1,40,32,0,393.232,47,1,24,True
58329,99,4,5,1,40,32,1,439.54,31,0,24,True
58330,100,0,10,2,48,60,0,436.16,43,1,24,True
58331,100,1,10,2,48,60,1,598.332,67,1,24,True
58332,100,2,10,2,48,60,1,454.528,66,1,24,True
58333,100,3,10,2,48,60,0,362.437,51,1,24,True
58334,100,4,10,2,48,60,1,514.5790000000001,63,0,24,True
58335,100,5,10,2,48,60,1,483.179,59,0,24,True
58336,100,6,10,2,48,60,1,589.3199999999999,63,0,24,True
58337,100,7,10,2,48,60,1,579.241,58,0,24,True
58338,100,8,10,2,48,60,1,369.85,53,0,24,True
58339,100,9,10,2,48,60,1,399.43,58,0,24,True
58340,101,0,5,2,80,60,1,542.117,56,1,24,True
58341,101,1,5,2,80,60,0,373.827,68,1,24,True
58342,101,2,5,2,80,60,1,1067.965,65,1,24,True
58343,101,3,5,2,80,60,0,663.431,78,1,24,True
58344,101,4,5,2,80,60,0,307.817,90,0,24,True
58345,102,0,5,2,48,40,0,454.969,42,1,24,True
58346,102,1,5,2,48,40,1,455.048,42,1,24,True
58347,102,2,5,2,48,40,1,405.328,34,1,24,True
58348,102,3,5,2,48,40,0,587.314,44,1,24,True
58349,102,4,5,2,48,40,0,512.9129999999999,56,0,24,True
58350,103,0,10,2,40,60,0,730.9480000000001,36,1,24,True
58351,103,1,10,2,40,60,1,500.2600000000001,60,1,24,True
58352,103,2,10,2,40,60,0,350.467,35,1,24,True
58353,103,3,10,2,40,60,1,357.928,50,1,24,True
58354,103,4,10,2,40,60,1,446.339,54,0,24,True
58355,103,5,10,2,40,60,1,457.17,60,0,24,True
58356,103,6,10,2,40,60,1,460.545,68,0,24,True
58357,103,7,10,2,40,60,1,485.932,36,0,24,True
58358,103,8,10,2,40,60,1,432.545,56,0,24,True
58359,103,9,10,2,40,60,1,387.044,66,0,24,True
58360,104,0,5,1,60,48,0,720.5169999999999,66,1,24,True
58361,104,1,5,1,60,48,0,507.011,66,1,24,True
58362,104,2,5,1,60,48,1,485.512,39,1,24,True
58363,104,3,5,1,60,48,0,512.441,67,1,24,True
58364,104,4,5,1,60,48,0,456.71,73,0,24,True
58365,105,0,10,2,60,52,0,486.956,54,1,24,True
58366,105,1,10,2,60,52,1,520.1400000000001,45,1,24,True
58367,105,2,10,2,60,52,1,430.534,57,1,24,True
58368,105,3,10,2,60,52,0,628.721,51,1,24,True
58369,105,4,10,2,60,52,1,481.189,49,0,24,True
58370,105,5,10,2,60,52,0,556.784,62,0,24,True
58371,105,6,10,2,60,52,1,435.409,60,0,24,True
58372,105,7,10,2,60,52,0,655.466,56,0,24,True
58373,105,8,10,2,60,52,0,1778.161,72,0,24,True
58374,105,9,10,2,60,52,0,361.025,56,0,24,True
58375,106,0,5,2,36,40,0,2287.813,29,1,24,True
58376,106,1,5,2,36,40,1,465.518,42,1,24,True
58377,106,2,5,2,36,40,1,398.559,46,1,24,True
58378,106,3,5,2,36,40,0,414.058,31,1,24,True
58379,106,4,5,2,36,40,1,297.781,54,0,24,True
58380,107,0,10,2,40,32,1,514.167,32,1,24,True
58381,107,1,10,2,40,32,0,386.249,44,1,24,True
58382,107,2,10,2,40,32,0,598.022,55,1,24,True
58383,107,3,10,2,40,32,1,825.7520000000001,33,1,24,True
58384,107,4,10,2,40,32,1,493.56,13,0,24,True
58385,107,5,10,2,40,32,0,480.598,51,0,24,True
58386,107,6,10,2,40,32,0,281.548,40,0,24,True
58387,107,7,10,2,40,32,0,403.081,44,0,24,True
58388,107,8,10,2,40,32,0,296.026,37,0,24,True
58389,107,9,10,2,40,32,0,425.587,37,0,24,True
58390,108,0,10,3,48,60,0,3364.862,35,1,24,True
58391,108,1,10,3,48,60,1,453.988,53,1,24,True
58392,108,2,10,3,48,60,1,547.144,60,1,24,True
58393,108,3,10,3,48,60,1,402.79,60,1,24,True
58394,108,4,10,3,48,60,1,577.4580000000001,56,0,24,True
58395,108,5,10,3,48,60,0,630.067,45,0,24,True
58396,108,6,10,3,48,60,1,202.914,66,0,24,True
58397,108,7,10,3,48,60,1,399.321,75,0,24,True
58398,108,8,10,3,48,60,1,891.87,43,0,24,True
58399,108,9,10,3,48,60,1,294.709,68,0,24,True
58400,109,0,10,1,40,44,0,1623.775,38,1,24,True
58401,109,1,10,1,40,44,0,332.797,38,1,24,True
58402,109,2,10,1,40,44,0,376.38,42,1,24,True
58403,109,3,10,1,40,44,1,308.921,46,1,24,True
58404,109,4,10,1,40,44,1,437.355,32,0,24,True
58405,109,5,10,1,40,44,1,601.202,46,0,24,True
58406,109,6,10,1,40,44,1,574.797,48,0,24,True
58407,109,7,10,1,40,44,1,2301.447,49,0,24,True
58408,109,8,10,1,40,44,0,758.887,28,0,24,True
58409,109,9,10,1,40,44,1,190.87,34,0,24,True
58410,110,0,5,2,60,56,1,379.528,68,1,24,True
58411,110,1,5,2,60,56,1,379.98,50,1,24,True
58412,110,2,5,2,60,56,0,398.651,47,1,24,True
58413,110,3,5,2,60,56,0,2264.471,58,1,24,True
58414,110,4,5,2,60,56,1,850.8299999999999,51,0,24,True
58415,111,0,5,2,90,60,1,598.121,70,1,24,True
58416,111,1,5,2,90,60,0,653.887,99,1,24,True
58417,111,2,5,2,90,60,1,1179.232,61,1,24,True
58418,111,3,5,2,90,60,0,609.253,97,1,24,True
58419,111,4,5,2,90,60,0,470.977,93,0,24,True
58420,112,0,5,3,60,40,0,465.808,51,1,24,True
58421,112,1,5,3,60,40,1,507.854,51,1,24,True
58422,112,2,5,3,60,40,1,1477.477,61,1,24,True
58423,112,3,5,3,60,40,1,474.38,31,1,24,True
58424,112,4,5,3,60,40,0,500.502,49,0,24,True
58425,113,0,5,1,70,40,1,454.772,39,1,24,True
58426,113,1,5,1,70,40,0,433.741,63,1,24,True
58427,113,2,5,1,70,40,0,513.9899999999999,55,1,24,True
58428,113,3,5,1,70,40,0,521.812,60,1,24,True
58429,113,4,5,1,70,40,0,434.741,78,0,24,True
58430,114,0,10,1,36,40,0,376.276,26,1,24,True
58431,114,1,10,1,36,40,1,453.049,44,1,24,True
58432,114,2,10,1,36,40,0,707.5360000000001,32,1,24,True
58433,114,3,10,1,36,40,0,1299.875,43,1,24,True
58434,114,4,10,1,36,40,1,1237.412,30,0,24,True
58435,114,5,10,1,36,40,1,1192.559,40,0,24,True
58436,114,6,10,1,36,40,1,870.559,64,0,24,True
58437,114,7,10,1,36,40,1,545.355,51,0,24,True
58438,114,8,10,1,36,40,1,353.788,32,0,24,True
58439,114,9,10,1,36,40,0,2799.867,27,0,24,True
58440,115,0,5,2,60,40,0,509.813,55,1,24,True
58441,115,1,5,2,60,40,0,526.5699999999999,64,1,24,True
58442,115,2,5,2,60,40,1,480.209,36,1,24,True
58443,115,3,5,2,60,40,1,557.157,33,1,24,True
58444,115,4,5,2,60,40,0,540.3489999999999,74,0,24,True
58445,116,0,5,1,64,60,0,501.0520000000001,75,1,24,True
58446,116,1,5,1,64,60,1,535.3710000000001,59,1,24,True
58447,116,2,5,1,64,60,0,1126.1429999999998,66,1,24,True
58448,116,3,5,1,64,60,0,368.332,61,1,24,True
58449,116,4,5,1,64,60,0,272.285,46,0,24,True
58450,117,0,5,1,72,60,0,601.1030000000001,61,1,24,True
58451,117,1,5,1,72,60,0,1592.112,70,1,24,True
58452,117,2,5,1,72,60,1,431.708,62,1,24,True
58453,117,3,5,1,72,60,0,389.448,79,1,24,True
58454,117,4,5,1,72,60,0,283.348,66,0,24,True
58455,118,0,10,2,40,44,0,445.72,44,1,24,True
58456,118,1,10,2,40,44,0,2448.98,43,1,24,True
58457,118,2,10,2,40,44,1,374.955,44,1,24,True
58458,118,3,10,2,40,44,1,462.962,57,1,24,True
58459,118,4,10,2,40,44,1,786.614,63,0,24,True
58460,118,5,10,2,40,44,0,296.71500000000003,35,0,24,True
58461,118,6,10,2,40,44,1,338.065,49,0,24,True
58462,118,7,10,2,40,44,1,472.531,57,0,24,True
58463,118,8,10,2,40,44,1,331.933,43,0,24,True
58464,118,9,10,2,40,44,1,330.216,44,0,24,True
58465,119,0,10,1,68,60,0,1418.05,54,1,24,True
58466,119,1,10,1,68,60,0,364.428,77,1,24,True
58467,119,2,10,1,68,60,1,416.027,52,1,24,True
58468,119,3,10,1,68,60,0,421.088,58,1,24,True
58469,119,4,10,1,68,60,1,418.912,74,0,24,True
58470,119,5,10,1,68,60,0,647.697,71,0,24,True
58471,119,6,10,1,68,60,1,355.16900000000004,67,0,24,True
58472,119,7,10,1,68,60,1,641.63,53,0,24,True
58473,119,8,10,1,68,60,0,332.374,73,0,24,True
58474,119,9,10,1,68,60,0,629.303,79,0,24,True
58475,120,0,5,2,40,60,0,1079.961,38,1,24,True
58476,120,1,5,2,40,60,1,731.9219999999999,57,1,24,True
58477,120,2,5,2,40,60,1,398.094,66,1,24,True
58478,120,3,5,2,40,60,0,348.29,49,1,24,True
58479,120,4,5,2,40,60,1,332.244,57,0,24,True
58480,121,0,5,2,48,40,0,660.946,40,1,24,True
58481,121,1,5,2,48,40,1,375.436,46,1,24,True
58482,121,2,5,2,48,40,1,375.592,45,1,24,True
58483,121,3,5,2,48,40,0,495.171,36,1,24,True
58484,121,4,5,2,48,40,1,385.342,43,0,24,True
58485,122,0,5,2,48,60,1,535.822,41,1,24,True
58486,122,1,5,2,48,60,0,503.866,57,1,24,True
58487,122,2,5,2,48,60,0,428.194,47,1,24,True
58488,122,3,5,2,48,60,1,358.59400000000005,59,1,24,True
58489,122,4,5,2,48,60,1,503.865,60,0,24,True
58490,123,0,10,3,60,52,1,522.721,52,1,24,True
58491,123,1,10,3,60,52,1,441.149,49,1,24,True
58492,123,2,10,3,60,52,1,412.108,54,1,24,True
58493,123,3,10,3,60,52,0,467.732,61,1,24,True
58494,123,4,10,3,60,52,0,1133.421,70,0,24,True
58495,123,5,10,3,60,52,0,319.346,54,0,24,True
58496,123,6,10,3,60,52,1,320.327,61,0,24,True
58497,123,7,10,3,60,52,0,670.704,59,0,24,True
58498,123,8,10,3,60,52,1,337.911,60,0,24,True
58499,123,9,10,3,60,52,0,1305.529,49,0,24,True
58500,124,0,5,1,56,60,0,472.83,44,1,24,True
58501,124,1,5,1,56,60,0,444.835,58,1,24,True
58502,124,2,5,1,56,60,0,1874.578,67,1,24,True
58503,124,3,5,1,56,60,1,365.348,59,1,24,True
58504,124,4,5,1,56,60,0,357.274,54,0,24,True
58505,125,0,10,2,40,70,0,489.435,54,1,24,True
58506,125,1,10,2,40,70,1,432.03,75,1,24,True
58507,125,2,10,2,40,70,1,520.846,73,1,24,True
58508,125,3,10,2,40,70,0,381.987,40,1,24,True
58509,125,4,10,2,40,70,1,532.534,64,0,24,True
58510,125,5,10,2,40,70,0,284.507,46,0,24,True
58511,125,6,10,2,40,70,1,253.188,73,0,24,True
58512,125,7,10,2,40,70,1,280.76,74,0,24,True
58513,125,8,10,2,40,70,1,274.847,66,0,24,True
58514,125,9,10,2,40,70,1,366.388,62,0,24,True
58515,126,0,5,1,40,60,1,522.9549999999999,79,1,24,True
58516,126,1,5,1,40,60,0,508.914,43,1,24,True
58517,126,2,5,1,40,60,0,2592.065,34,1,24,True
58518,126,3,5,1,40,60,0,438.6590000000001,36,1,24,True
58519,126,4,5,1,40,60,1,242.469,70,0,24,True
58520,127,0,5,1,64,60,0,537.577,75,1,24,True
58521,127,1,5,1,64,60,1,440.151,59,1,24,True
58522,127,2,5,1,64,60,0,2036.528,66,1,24,True
58523,127,3,5,1,64,60,0,544.824,61,1,24,True
58524,127,4,5,1,64,60,1,896.66,53,0,24,True
58525,128,0,5,3,90,60,0,362.577,64,1,24,True
58526,128,1,5,3,90,60,1,474.442,67,1,24,True
58527,128,2,5,3,90,60,1,398.349,54,1,24,True
58528,128,3,5,3,90,60,1,452.239,57,1,24,True
58529,128,4,5,3,90,60,0,503.628,77,0,24,True
58530,129,0,5,2,60,30,0,2107.0730000000003,54,1,24,True
58531,129,1,5,2,60,30,0,355.655,60,1,24,True
58532,129,2,5,2,60,30,1,307.339,33,1,24,True
58533,129,3,5,2,60,30,1,430.047,37,1,24,True
58534,129,4,5,2,60,30,0,338.942,55,0,24,True
58535,130,0,5,2,60,40,0,3346.149,53,1,24,True
58536,130,1,5,2,60,40,0,316.845,71,1,24,True
58537,130,2,5,2,60,40,1,343.10200000000003,27,1,24,True
58538,130,3,5,2,60,40,1,422.249,24,1,24,True
58539,130,4,5,2,60,40,0,323.553,55,0,24,True
58540,131,0,10,3,80,60,1,534.439,51,1,24,True
58541,131,1,10,3,80,60,0,349.4,80,1,24,True
58542,131,2,10,3,80,60,1,417.455,62,1,24,True
58543,131,3,10,3,80,60,1,363.105,64,1,24,True
58544,131,4,10,3,80,60,0,626.8470000000001,89,0,24,True
58545,131,5,10,3,80,60,0,2351.212,73,0,24,True
58546,131,6,10,3,80,60,0,286.096,79,0,24,True
58547,131,7,10,3,80,60,0,256.176,76,0,24,True
58548,131,8,10,3,80,60,0,282.945,78,0,24,True
58549,131,9,10,3,80,60,0,413.076,81,0,24,True
58550,132,0,10,2,32,40,1,520.4159999999999,39,1,24,True
58551,132,1,10,2,32,40,0,314.039,46,1,24,True
58552,132,2,10,2,32,40,1,348.049,27,1,24,True
58553,132,3,10,2,32,40,0,255.198,36,1,24,True
58554,132,4,10,2,32,40,1,648.244,43,0,24,True
58555,132,5,10,2,32,40,0,1043.5030000000002,31,0,24,True
58556,132,6,10,2,32,40,0,776.418,26,0,24,True
58557,132,7,10,2,32,40,1,389.826,36,0,24,True
58558,132,8,10,2,32,40,1,931.804,36,0,24,True
58559,132,9,10,2,32,40,1,442.247,40,0,24,True
58560,133,0,5,3,68,60,0,710.406,72,1,24,True
58561,133,1,5,3,68,60,1,1615.428,58,1,24,True
58562,133,2,5,3,68,60,1,406.442,63,1,24,True
58563,133,3,5,3,68,60,1,389.506,74,1,24,True
58564,133,4,5,3,68,60,0,355.581,59,0,24,True
58565,134,0,10,1,40,20,0,826.115,47,1,24,True
58566,134,1,10,1,40,20,0,2016.026,45,1,24,True
58567,134,2,10,1,40,20,0,326.441,40,1,24,True
58568,134,3,10,1,40,20,1,439.642,11,1,24,True
58569,134,4,10,1,40,20,1,539.437,24,0,24,True
58570,134,5,10,1,40,20,0,323.08,46,0,24,True
58571,134,6,10,1,40,20,0,485.052,33,0,24,True
58572,134,7,10,1,40,20,0,1181.935,42,0,24,True
58573,134,8,10,1,40,20,0,525.027,43,0,24,True
58574,134,9,10,1,40,20,0,292.219,44,0,24,True
58575,135,0,5,3,56,60,1,6453.592000000001,60,1,24,True
58576,135,1,5,3,56,60,1,388.065,66,1,24,True
58577,135,2,5,3,56,60,0,347.566,57,1,24,True
58578,135,3,5,3,56,60,1,675.3789999999999,51,1,24,True
58579,135,4,5,3,56,60,0,446.808,63,0,24,True
58580,136,0,10,2,48,60,0,746.6080000000001,43,1,24,True
58581,136,1,10,2,48,60,1,482.392,67,1,24,True
58582,136,2,10,2,48,60,1,350.98400000000004,66,1,24,True
58583,136,3,10,2,48,60,0,334.995,51,1,24,True
58584,136,4,10,2,48,60,1,261.973,63,0,24,True
58585,136,5,10,2,48,60,1,402.259,59,0,24,True
58586,136,6,10,2,48,60,1,359.135,63,0,24,True
58587,136,7,10,2,48,60,1,390.434,58,0,24,True
58588,136,8,10,2,48,60,1,339.33200000000005,53,0,24,True
58589,136,9,10,2,48,60,1,359.974,58,0,24,True
58590,137,0,5,1,40,28,0,623.152,31,1,24,True
58591,137,1,5,1,40,28,0,389.37,49,1,24,True
58592,137,2,5,1,40,28,0,386.782,34,1,24,True
58593,137,3,5,1,40,28,1,554.3489999999999,23,1,24,True
58594,137,4,5,1,40,28,0,1345.897,44,0,24,True
58595,138,0,5,3,60,80,1,487.587,81,1,24,True
58596,138,1,5,3,60,80,1,395.188,75,1,24,True
58597,138,2,5,3,60,80,0,355.243,44,1,24,True
58598,138,3,5,3,60,80,1,345.61,81,1,24,True
58599,138,4,5,3,60,80,1,699.135,87,0,24,True
58600,139,0,10,2,60,68,1,1962.685,54,1,24,True
58601,139,1,10,2,60,68,0,366.553,72,1,24,True
58602,139,2,10,2,60,68,0,379.838,65,1,24,True
58603,139,3,10,2,60,68,1,555.513,72,1,24,True
58604,139,4,10,2,60,68,1,1201.905,76,0,24,True
58605,139,5,10,2,60,68,1,392.848,72,0,24,True
58606,139,6,10,2,60,68,0,333.492,63,0,24,True
58607,139,7,10,2,60,68,1,1126.268,69,0,24,True
58608,139,8,10,2,60,68,1,781.62,76,0,24,True
58609,139,9,10,2,60,68,1,562.772,82,0,24,True
58610,140,0,5,3,60,52,1,2721.764,75,1,24,True
58611,140,1,5,3,60,52,1,377.736,60,1,24,True
58612,140,2,5,3,60,52,1,345.325,41,1,24,True
58613,140,3,5,3,60,52,0,411.238,66,1,24,True
58614,140,4,5,3,60,52,1,784.123,63,0,24,True
58615,141,0,10,2,60,56,1,2950.671,58,1,24,True
58616,141,1,10,2,60,56,0,375.654,58,1,24,True
58617,141,2,10,2,60,56,0,591.206,41,1,24,True
58618,141,3,10,2,60,56,1,1133.391,44,1,24,True
58619,141,4,10,2,60,56,0,294.086,49,0,24,True
58620,141,5,10,2,60,56,1,391.3730000000001,55,0,24,True
58621,141,6,10,2,60,56,0,3468.366,68,0,24,True
58622,141,7,10,2,60,56,0,264.798,56,0,24,True
58623,141,8,10,2,60,56,0,442.658,39,0,24,True
58624,141,9,10,2,60,56,0,1389.993,69,0,24,True
58625,142,0,10,3,60,72,1,788.722,58,1,24,True
58626,142,1,10,3,60,72,1,5890.844999999999,62,1,24,True
58627,142,2,10,3,60,72,0,398.574,64,1,24,True
58628,142,3,10,3,60,72,1,422.529,77,1,24,True
58629,142,4,10,3,60,72,0,689.889,67,0,24,True
58630,142,5,10,3,60,72,1,508.52,85,0,24,True
58631,142,6,10,3,60,72,1,445.189,62,0,24,True
58632,142,7,10,3,60,72,1,440.181,73,0,24,True
58633,142,8,10,3,60,72,1,372.97,83,0,24,True
58634,142,9,10,3,60,72,1,482.187,67,0,24,True
58635,143,0,5,2,36,40,1,532.817,45,1,24,True
58636,143,1,5,2,36,40,0,313.74,40,1,24,True
58637,143,2,5,2,36,40,1,448.506,46,1,24,True
58638,143,3,5,2,36,40,0,275.343,45,1,24,True
58639,143,4,5,2,36,40,1,446.283,40,0,24,True
58640,144,0,5,1,80,60,0,547.7239999999999,78,1,24,True
58641,144,1,5,1,80,60,1,386.6,48,1,24,True
58642,144,2,5,1,80,60,0,337.169,61,1,24,True
58643,144,3,5,1,80,60,0,337.656,70,1,24,True
58644,144,4,5,1,80,60,0,1146.341,78,0,24,True
58645,145,0,5,3,60,30,1,2608.863,26,1,24,True
58646,145,1,5,3,60,30,0,328.547,55,1,24,True
58647,145,2,5,3,60,30,1,1000.816,27,1,24,True
58648,145,3,5,3,60,30,1,720.953,28,1,24,True
58649,145,4,5,3,60,30,0,0.986,62,0,24,True
58650,146,0,10,3,52,40,1,2214.168,40,1,24,True
58651,146,1,10,3,52,40,0,329.938,53,1,24,True
58652,146,2,10,3,52,40,1,326.194,51,1,24,True
58653,146,3,10,3,52,40,1,391.778,36,1,24,True
58654,146,4,10,3,52,40,1,709.667,27,0,24,True
58655,146,5,10,3,52,40,0,1149.938,35,0,24,True
58656,146,6,10,3,52,40,0,1101.387,54,0,24,True
58657,146,7,10,3,52,40,0,663.883,53,0,24,True
58658,146,8,10,3,52,40,0,665.883,59,0,24,True
58659,146,9,10,3,52,40,0,451.974,48,0,24,True
58660,147,0,10,2,48,40,0,471.809,43,1,24,True
58661,147,1,10,2,48,40,1,362.818,33,1,24,True
58662,147,2,10,2,48,40,0,372.86,52,1,24,True
58663,147,3,10,2,48,40,1,403.03,50,1,24,True
58664,147,4,10,2,48,40,1,663.53,33,0,24,True
58665,147,5,10,2,48,40,0,306.65,43,0,24,True
58666,147,6,10,2,48,40,0,3060.315,60,0,24,True
58667,147,7,10,2,48,40,0,304.16700000000003,40,0,24,True
58668,147,8,10,2,48,40,0,470.935,55,0,24,True
58669,147,9,10,2,48,40,0,4265.867,59,0,24,True
58670,148,0,5,2,20,40,1,612.626,48,1,24,True
58671,148,1,5,2,20,40,1,395.551,37,1,24,True
58672,148,2,5,2,20,40,0,408.84,24,1,24,True
58673,148,3,5,2,20,40,0,415.488,27,1,24,True
58674,148,4,5,2,20,40,1,404.134,48,0,24,True
58675,149,0,10,2,60,90,1,698.101,88,1,24,True
58676,149,1,10,2,60,90,0,622.06,71,1,24,True
58677,149,2,10,2,60,90,0,387.449,66,1,24,True
58678,149,3,10,2,60,90,1,273.72400000000005,83,1,24,True
58679,149,4,10,2,60,90,1,1859.055,95,0,24,True
58680,149,5,10,2,60,90,1,487.165,96,0,24,True
58681,149,6,10,2,60,90,1,480.625,79,0,24,True
58682,149,7,10,2,60,90,1,4970.77,99,0,24,True
58683,149,8,10,2,60,90,1,354.503,88,0,24,True
58684,149,9,10,2,60,90,1,312.925,89,0,24,True
58685,150,0,5,2,52,60,1,465.761,78,1,24,True
58686,150,1,5,2,52,60,0,341.427,55,1,24,True
58687,150,2,5,2,52,60,0,4085.145,40,1,24,True
58688,150,3,5,2,52,60,1,297.207,56,1,24,True
58689,150,4,5,2,52,60,1,450.803,70,0,24,True
58690,151,0,5,2,48,60,1,496.155,41,1,24,True
58691,151,1,5,2,48,60,0,720.8290000000001,57,1,24,True
58692,151,2,5,2,48,60,0,1193.286,47,1,24,True
58693,151,3,5,2,48,60,1,335.89000000000004,59,1,24,True
58694,151,4,5,2,48,60,1,560.5219999999999,60,0,24,True
58695,152,0,10,2,40,70,0,1953.18,54,1,24,True
58696,152,1,10,2,40,70,1,361.055,75,1,24,True
58697,152,2,10,2,40,70,1,385.169,73,1,24,True
58698,152,3,10,2,40,70,0,302.72,40,1,24,True
58699,152,4,10,2,40,70,1,328.013,64,0,24,True
58700,152,5,10,2,40,70,1,295.748,64,0,24,True
58701,152,6,10,2,40,70,1,305.105,73,0,24,True
58702,152,7,10,2,40,70,1,289.872,74,0,24,True
58703,152,8,10,2,40,70,1,412.084,66,0,24,True
58704,152,9,10,2,40,70,1,385.697,62,0,24,True
58705,153,0,10,2,40,20,1,477.8,26,1,24,True
58706,153,1,10,2,40,20,0,336.51,46,1,24,True
58707,153,2,10,2,40,20,0,458.028,26,1,24,True
58708,153,3,10,2,40,20,1,404.652,14,1,24,True
58709,153,4,10,2,40,20,0,753.894,37,0,24,True
58710,153,5,10,2,40,20,1,297.043,5,0,24,True
58711,153,6,10,2,40,20,0,283.211,48,0,24,True
58712,153,7,10,2,40,20,0,292.693,64,0,24,True
58713,153,8,10,2,40,20,0,214.104,39,0,24,True
58714,153,9,10,2,40,20,0,348.46,43,0,24,True
58715,154,0,10,3,40,20,1,474.304,10,1,24,True
58716,154,1,10,3,40,20,1,518.37,18,1,24,True
58717,154,2,10,3,40,20,0,556.447,34,1,24,True
58718,154,3,10,3,40,20,1,1231.607,15,1,24,True
58719,154,4,10,3,40,20,0,370.654,45,0,24,True
58720,154,5,10,3,40,20,0,386.191,44,0,24,True
58721,154,6,10,3,40,20,0,1455.376,42,0,24,True
58722,154,7,10,3,40,20,0,235.88,44,0,24,True
58723,154,8,10,3,40,20,0,158.71099999999998,39,0,24,True
58724,154,9,10,3,40,20,0,244.75,44,0,24,True
58725,155,0,10,2,60,40,0,481.746,50,1,24,True
58726,155,1,10,2,60,40,0,315.835,59,1,24,True
58727,155,2,10,2,60,40,1,320.627,30,1,24,True
58728,155,3,10,2,60,40,1,582.798,38,1,24,True
58729,155,4,10,2,60,40,0,606.15,64,0,24,True
58730,155,5,10,2,60,40,0,427.208,61,0,24,True
58731,155,6,10,2,60,40,0,375.576,64,0,24,True
58732,155,7,10,2,60,40,0,342.43800000000005,59,0,24,True
58733,155,8,10,2,60,40,0,293.712,58,0,24,True
58734,155,9,10,2,60,40,0,326.107,62,0,24,True
58735,156,0,5,2,60,80,0,592.7099999999999,62,1,24,True
58736,156,1,5,2,60,80,1,4494.151,86,1,24,True
58737,156,2,5,2,60,80,0,401.301,62,1,24,True
58738,156,3,5,2,60,80,1,208.031,67,1,24,True
58739,156,4,5,2,60,80,1,437.346,73,0,24,True
58740,157,0,10,2,28,40,0,920.11,28,1,24,True
58741,157,1,10,2,28,40,0,642.2679999999999,29,1,24,True
58742,157,2,10,2,28,40,1,487.909,20,1,24,True
58743,157,3,10,2,28,40,1,546.45,40,1,24,True
58744,157,4,10,2,28,40,0,4193.226000000001,22,0,24,True
58745,157,5,10,2,28,40,1,281.391,39,0,24,True
58746,157,6,10,2,28,40,1,417.916,39,0,24,True
58747,157,7,10,2,28,40,1,335.531,31,0,24,True
58748,157,8,10,2,28,40,1,415.047,42,0,24,True
58749,157,9,10,2,28,40,1,835.264,56,0,24,True
58750,158,0,10,1,48,60,0,2895.824,53,1,24,True
58751,158,1,10,1,48,60,0,369.108,38,1,24,True
58752,158,2,10,1,48,60,0,449.303,53,1,24,True
58753,158,3,10,1,48,60,1,397.857,70,1,24,True
58754,158,4,10,1,48,60,1,538.876,65,0,24,True
58755,158,5,10,1,48,60,1,705.3340000000001,69,0,24,True
58756,158,6,10,1,48,60,1,1931.691,65,0,24,True
