,state_left,state_right,choice,resultant_state,trial,reward,participant,task,is_training
22378,2,3,2,0,3,-2,179,1,True
22379,2,3,3,1,4,2,179,1,True
22380,0,1,0,0,5,-1,179,1,True
22381,3,2,2,0,6,-1,179,1,True
22382,2,3,3,1,7,-4,179,1,True
22383,1,0,1,1,8,-1,179,1,True
22384,1,0,0,0,9,-4,179,1,True
22385,1,0,1,1,10,5,179,1,True
22386,0,1,0,0,11,-3,179,1,True
22387,0,1,0,0,12,-3,179,1,True
22388,0,1,1,1,13,4,179,1,True
22389,3,2,3,1,14,2,179,1,True
22390,2,3,3,1,15,4,179,1,True
22391,1,0,1,1,16,2,179,1,True
22392,1,0,1,1,17,-1,179,1,True
22393,1,0,1,1,18,-4,179,1,True
22394,3,2,2,0,19,2,179,1,True
22395,2,3,2,0,20,3,179,1,True
22396,2,3,2,0,21,0,179,1,True
22397,3,2,3,1,22,-2,179,1,True
22398,3,2,2,0,23,1,179,1,True
22399,2,3,2,0,24,2,179,1,True
22400,1,0,0,0,25,1,179,1,True
22401,3,2,3,1,26,-3,179,1,True
22402,2,3,3,1,27,-2,179,1,True
22403,2,3,2,0,28,2,179,1,True
22404,3,2,3,1,29,-3,179,1,True
22405,0,1,0,0,30,4,179,1,True
22406,2,3,2,0,31,3,179,1,True
22407,3,2,2,0,32,1,179,1,True
22408,2,3,2,0,33,-1,179,1,True
22409,1,0,1,1,34,-1,179,1,True
22410,2,3,2,0,35,-1,179,1,True
22411,2,3,3,1,36,-3,179,1,True
22412,0,1,1,1,37,-3,179,1,True
22413,2,3,3,1,38,-4,179,1,True
22414,0,1,1,1,39,-3,179,1,True
22415,1,0,1,1,40,0,179,1,True
22416,0,1,1,1,41,-1,179,1,True
22417,2,3,2,0,42,-1,179,1,True
22418,1,0,1,1,43,0,179,1,True
22419,0,1,1,1,44,-2,179,1,True
22420,0,1,0,0,45,-3,179,1,True
22421,2,3,3,1,46,0,179,1,True
22422,0,1,0,0,47,-3,179,1,True
22423,3,2,2,0,48,-3,179,1,True
22424,3,2,3,1,49,-3,179,1,True
22425,3,2,3,1,50,-2,179,1,True
22426,3,2,2,0,51,-2,179,1,True
22427,2,3,2,0,52,-2,179,1,True
22428,2,3,2,0,53,-2,179,1,True
22429,1,0,1,1,54,-1,179,1,True
22430,0,1,0,0,55,-2,179,1,True
22431,1,0,0,0,56,0,179,1,True
22432,0,1,0,0,57,-1,179,1,True
22433,0,1,0,0,58,-4,179,1,True
22434,2,3,2,0,59,-2,179,1,True
22435,3,2,2,0,60,-2,179,1,True
22436,2,3,3,1,61,-4,179,1,True
22437,3,2,3,1,62,-2,179,1,True
22438,2,3,2,0,63,-3,179,1,True
22439,1,0,1,1,64,-4,179,1,True
22440,0,1,0,0,65,-3,179,1,True
22441,0,1,0,0,66,-2,179,1,True
22442,0,1,1,1,67,-2,179,1,True
22443,0,1,1,1,68,-3,179,1,True
22444,1,0,1,1,69,-3,179,1,True
22445,3,2,3,1,70,-1,179,1,True
22446,0,1,1,1,71,0,179,1,True
22447,3,2,2,0,72,-1,179,1,True
22448,3,2,3,1,73,1,179,1,True
22449,3,2,2,0,74,-2,179,1,True
22450,1,0,0,0,75,-1,179,1,True
22451,2,3,2,0,76,-3,179,1,True
22452,1,0,0,0,77,-3,179,1,True
22453,2,3,3,1,78,0,179,1,True
22454,1,0,0,0,79,-2,179,1,True
22455,2,3,3,1,80,0,179,1,True
22456,2,3,3,1,81,1,179,1,True
22457,3,2,2,0,82,1,179,1,True
22458,0,1,0,0,83,3,179,1,True
22459,2,3,2,0,84,1,179,1,True
22460,2,3,3,1,85,-2,179,1,True
22461,3,2,-1,-1,86,0,179,1,True
22462,0,1,0,0,87,2,179,1,True
22463,2,3,2,0,88,-2,179,1,True
22464,3,2,2,0,89,0,179,1,True
22465,2,3,2,0,90,0,179,1,True
22466,1,0,0,0,91,-1,179,1,True
22467,1,0,1,1,92,-1,179,1,True
22468,3,2,3,1,93,-2,179,1,True
22469,0,1,1,1,94,0,179,1,True
22470,3,2,3,1,95,4,179,1,True
22471,2,3,3,1,96,4,179,1,True
22472,3,2,3,1,97,3,179,1,True
22473,3,2,3,1,98,4,179,1,True
22474,0,1,0,0,99,4,179,1,True
22475,2,3,2,0,100,5,179,1,True
22476,1,0,1,1,101,2,179,1,True
22477,0,1,1,1,102,3,179,1,True
22478,1,0,1,1,103,3,179,1,True
22479,3,2,3,1,104,3,179,1,True
22480,1,0,1,1,105,2,179,1,True
22481,1,0,0,0,106,5,179,1,True
22482,1,0,0,0,107,3,179,1,True
22483,2,3,2,0,108,5,179,1,True
22484,0,1,0,0,109,3,179,1,True
22485,0,1,0,0,110,2,179,1,True
22486,3,2,2,0,111,2,179,1,True
22487,3,2,3,1,112,2,179,1,True
22488,0,1,1,1,113,0,179,1,True
22489,0,1,1,1,114,-2,179,1,True
22490,2,3,2,0,115,-3,179,1,True
22491,3,2,-1,-1,116,0,179,1,True
22492,1,0,0,0,117,-1,179,1,True
22493,2,3,2,0,118,-1,179,1,True
22494,2,3,2,0,119,-2,179,1,True
22495,3,2,2,0,120,-1,179,1,True
22496,2,3,3,1,121,0,179,1,True
22497,0,1,1,1,122,-4,179,1,True
22498,2,3,2,0,123,-3,179,1,True
22499,2,3,3,1,124,-4,179,1,True
22500,1,0,0,0,0,-3,180,1,True
22501,0,1,0,0,1,-1,180,1,True
22502,2,3,2,0,2,1,180,1,True
22503,2,3,2,0,3,0,180,1,True
22504,0,1,0,0,4,1,180,1,True
22505,2,3,2,0,5,1,180,1,True
22506,0,1,-1,-1,6,0,180,1,True
22507,2,3,3,1,7,3,180,1,True
22508,2,3,3,1,8,0,180,1,True
22509,2,3,2,0,9,3,180,1,True
22510,3,2,2,0,10,2,180,1,True
22511,1,0,1,1,11,3,180,1,True
22512,3,2,2,0,12,-3,180,1,True
22513,2,3,3,1,13,1,180,1,True
22514,3,2,2,0,14,-3,180,1,True
22515,1,0,0,0,15,-3,180,1,True
22516,1,0,1,1,16,2,180,1,True
22517,1,0,1,1,17,1,180,1,True
22518,2,3,2,0,18,3,180,1,True
22519,3,2,2,0,19,0,180,1,True
22520,2,3,3,1,20,1,180,1,True
22521,2,3,3,1,21,1,180,1,True
22522,2,3,3,1,22,0,180,1,True
22523,1,0,1,1,23,3,180,1,True
22524,3,2,2,0,24,-2,180,1,True
22525,0,1,0,0,25,2,180,1,True
22526,1,0,0,0,26,2,180,1,True
22527,0,1,0,0,27,1,180,1,True
22528,0,1,1,1,28,2,180,1,True
22529,2,3,2,0,29,1,180,1,True
22530,0,1,1,1,30,1,180,1,True
22531,2,3,2,0,31,2,180,1,True
22532,1,0,1,1,32,4,180,1,True
22533,1,0,1,1,33,3,180,1,True
22534,3,2,2,0,34,-1,180,1,True
22535,0,1,1,1,35,-4,180,1,True
22536,0,1,0,0,36,1,180,1,True
22537,1,0,1,1,37,-2,180,1,True
22538,0,1,0,0,38,-1,180,1,True
22539,3,2,3,1,39,-1,180,1,True
22540,2,3,2,0,40,0,180,1,True
22541,1,0,1,1,41,-2,180,1,True
22542,3,2,3,1,42,-3,180,1,True
22543,3,2,2,0,43,-1,180,1,True
22544,0,1,0,0,44,1,180,1,True
22545,1,0,0,0,45,0,180,1,True
22546,3,2,2,0,46,-1,180,1,True
22547,3,2,2,0,47,-3,180,1,True
22548,2,3,3,1,48,-4,180,1,True
22549,1,0,1,1,49,0,180,1,True
22550,3,2,3,1,50,0,180,1,True
22551,3,2,3,1,51,-2,180,1,True
22552,1,0,0,0,52,1,180,1,True
22553,3,2,2,0,53,1,180,1,True
22554,0,1,1,1,54,1,180,1,True
22555,3,2,3,1,55,1,180,1,True
22556,3,2,3,1,56,1,180,1,True
22557,1,0,0,0,57,3,180,1,True
22558,2,3,3,1,58,4,180,1,True
22559,3,2,3,1,59,3,180,1,True
22560,0,1,0,0,60,3,180,1,True
22561,1,0,0,0,61,2,180,1,True
22562,3,2,3,1,62,3,180,1,True
22563,1,0,0,0,63,0,180,1,True
22564,3,2,2,0,64,-4,180,1,True
22565,1,0,1,1,65,4,180,1,True
22566,2,3,2,0,66,-1,180,1,True
22567,2,3,3,1,67,3,180,1,True
22568,1,0,1,1,68,3,180,1,True
22569,2,3,3,1,69,1,180,1,True
22570,2,3,2,0,70,-3,180,1,True
22571,3,2,2,0,71,-1,180,1,True
22572,3,2,2,0,72,-3,180,1,True
22573,0,1,1,1,73,-1,180,1,True
22574,1,0,0,0,74,3,180,1,True
22575,1,0,0,0,75,2,180,1,True
22576,2,3,3,1,76,-3,180,1,True
22577,1,0,1,1,77,-3,180,1,True
22578,1,0,0,0,78,2,180,1,True
22579,0,1,1,1,79,-3,180,1,True
22580,2,3,2,0,80,5,180,1,True
22581,2,3,2,0,81,3,180,1,True
22582,3,2,2,0,82,4,180,1,True
22583,0,1,0,0,83,5,180,1,True
22584,2,3,3,1,84,3,180,1,True
22585,1,0,1,1,85,4,180,1,True
22586,0,1,1,1,86,5,180,1,True
22587,2,3,2,0,87,-1,180,1,True
22588,1,0,1,1,88,4,180,1,True
22589,0,1,1,1,89,5,180,1,True
22590,2,3,2,0,90,0,180,1,True
22591,2,3,3,1,91,2,180,1,True
22592,3,2,2,0,92,1,180,1,True
22593,0,1,1,1,93,4,180,1,True
22594,2,3,2,0,94,2,180,1,True
22595,1,0,1,1,95,5,180,1,True
22596,0,1,1,1,96,3,180,1,True
22597,1,0,1,1,97,4,180,1,True
22598,3,2,2,0,98,-3,180,1,True
22599,3,2,3,1,99,2,180,1,True
22600,3,2,3,1,100,2,180,1,True
22601,2,3,3,1,101,5,180,1,True
22602,0,1,1,1,102,4,180,1,True
22603,3,2,3,1,103,4,180,1,True
22604,2,3,3,1,104,5,180,1,True
22605,3,2,3,1,105,4,180,1,True
22606,2,3,3,1,106,2,180,1,True
22607,1,0,1,1,107,2,180,1,True
22608,0,1,1,1,108,4,180,1,True
22609,3,2,3,1,109,3,180,1,True
22610,3,2,3,1,110,2,180,1,True
22611,1,0,1,1,111,2,180,1,True
22612,0,1,1,1,112,2,180,1,True
22613,0,1,1,1,113,3,180,1,True
22614,2,3,3,1,114,3,180,1,True
22615,3,2,-1,-1,115,0,180,1,True
22616,0,1,1,1,116,3,180,1,True
22617,2,3,3,1,117,4,180,1,True
22618,3,2,3,1,118,1,180,1,True
22619,2,3,3,1,119,0,180,1,True
22620,3,2,3,1,120,4,180,1,True
22621,0,1,1,1,121,3,180,1,True
22622,1,0,0,0,122,2,180,1,True
22623,2,3,3,1,123,1,180,1,True
22624,1,0,1,1,124,2,180,1,True
22625,3,2,3,1,0,0,181,1,True
22626,3,2,-1,-1,1,0,181,1,True
22627,3,2,3,1,2,2,181,1,True
22628,1,0,1,1,3,0,181,1,True
22629,1,0,1,1,4,0,181,1,True
22630,1,0,1,1,5,0,181,1,True
22631,3,2,3,1,6,0,181,1,True
22632,1,0,-1,-1,7,0,181,1,True
22633,2,3,3,1,8,1,181,1,True
22634,3,2,3,1,9,4,181,1,True
22635,1,0,1,1,10,3,181,1,True
22636,3,2,3,1,11,2,181,1,True
22637,2,3,2,0,12,-4,181,1,True
22638,3,2,3,1,13,1,181,1,True
22639,0,1,1,1,14,2,181,1,True
22640,1,0,0,0,15,-2,181,1,True
22641,3,2,3,1,16,5,181,1,True
22642,2,3,-1,-1,17,0,181,1,True
22643,0,1,1,1,18,3,181,1,True
22644,1,0,0,0,19,-3,181,1,True
22645,2,3,3,1,20,2,181,1,True
22646,1,0,1,1,21,0,181,1,True
22647,1,0,-1,-1,22,0,181,1,True
22648,0,1,1,1,23,3,181,1,True
22649,3,2,3,1,24,2,181,1,True
22650,0,1,1,1,25,1,181,1,True
22651,1,0,1,1,26,1,181,1,True
22652,1,0,1,1,27,-2,181,1,True
22653,2,3,3,1,28,-3,181,1,True
22654,3,2,-1,-1,29,0,181,1,True
22655,1,0,0,0,30,-1,181,1,True
22656,3,2,2,0,31,-4,181,1,True
22657,3,2,3,1,32,-2,181,1,True
22658,2,3,2,0,33,-3,181,1,True
22659,3,2,2,0,34,-3,181,1,True
22660,0,1,0,0,35,-4,181,1,True
22661,0,1,1,1,36,-2,181,1,True
22662,3,2,2,0,37,-3,181,1,True
22663,2,3,3,1,38,0,181,1,True
22664,1,0,1,1,39,-1,181,1,True
22665,3,2,3,1,40,-3,181,1,True
22666,2,3,3,1,41,-3,181,1,True
22667,2,3,3,1,42,-2,181,1,True
22668,0,1,1,1,43,-2,181,1,True
22669,3,2,3,1,44,-1,181,1,True
22670,3,2,2,0,45,0,181,1,True
22671,0,1,0,0,46,3,181,1,True
22672,0,1,0,0,47,1,181,1,True
22673,1,0,0,0,48,-1,181,1,True
22674,3,2,2,0,49,-2,181,1,True
22675,2,3,3,1,50,-2,181,1,True
22676,0,1,1,1,51,0,181,1,True
22677,0,1,1,1,52,-1,181,1,True
22678,0,1,0,0,53,0,181,1,True
22679,2,3,2,0,54,-2,181,1,True
22680,1,0,0,0,55,-3,181,1,True
22681,0,1,1,1,56,-2,181,1,True
22682,2,3,3,1,57,-3,181,1,True
22683,1,0,1,1,58,-4,181,1,True
22684,3,2,2,0,59,0,181,1,True
22685,3,2,2,0,60,0,181,1,True
22686,2,3,2,0,61,-1,181,1,True
22687,3,2,3,1,62,3,181,1,True
22688,3,2,3,1,63,4,181,1,True
22689,0,1,1,1,64,0,181,1,True
22690,2,3,3,1,65,-4,181,1,True
22691,3,2,3,1,66,-1,181,1,True
22692,3,2,2,0,67,-1,181,1,True
22693,1,0,0,0,68,0,181,1,True
22694,0,1,0,0,69,0,181,1,True
22695,1,0,0,0,70,1,181,1,True
22696,0,1,0,0,71,-1,181,1,True
22697,2,3,2,0,72,2,181,1,True
22698,1,0,1,1,73,-2,181,1,True
22699,0,1,1,1,74,-4,181,1,True
22700,2,3,2,0,75,5,181,1,True
22701,3,2,2,0,76,4,181,1,True
22702,3,2,2,0,77,3,181,1,True
22703,1,0,1,1,78,-4,181,1,True
22704,3,2,3,1,79,-3,181,1,True
22705,3,2,2,0,80,2,181,1,True
22706,0,1,0,0,81,2,181,1,True
22707,1,0,1,1,82,1,181,1,True
22708,3,2,2,0,83,4,181,1,True
22709,2,3,2,0,84,3,181,1,True
22710,2,3,2,0,85,4,181,1,True
22711,1,0,1,1,86,0,181,1,True
22712,3,2,2,0,87,3,181,1,True
22713,2,3,2,0,88,0,181,1,True
22714,2,3,2,0,89,1,181,1,True
22715,3,2,2,0,90,-1,181,1,True
22716,1,0,0,0,91,0,181,1,True
22717,3,2,3,1,92,0,181,1,True
22718,2,3,3,1,93,1,181,1,True
22719,2,3,3,1,94,4,181,1,True
22720,1,0,1,1,95,2,181,1,True
22721,2,3,3,1,96,1,181,1,True
22722,3,2,3,1,97,-1,181,1,True
22723,0,1,1,1,98,-4,181,1,True
22724,1,0,0,0,99,-2,181,1,True
22725,1,0,1,1,100,-2,181,1,True
22726,0,1,1,1,101,-4,181,1,True
22727,2,3,2,0,102,-3,181,1,True
22728,2,3,3,1,103,0,181,1,True
22729,2,3,3,1,104,0,181,1,True
22730,2,3,3,1,105,4,181,1,True
22731,0,1,1,1,106,3,181,1,True
22732,2,3,3,1,107,-1,181,1,True
22733,1,0,0,0,108,2,181,1,True
22734,2,3,3,1,109,-2,181,1,True
22735,3,2,3,1,110,-4,181,1,True
22736,1,0,1,1,111,-2,181,1,True
22737,1,0,0,0,112,2,181,1,True
22738,3,2,3,1,113,1,181,1,True
22739,3,2,3,1,114,1,181,1,True
22740,0,1,0,0,115,4,181,1,True
22741,2,3,3,1,116,1,181,1,True
22742,2,3,3,1,117,-2,181,1,True
22743,2,3,2,0,118,4,181,1,True
22744,0,1,1,1,119,0,181,1,True
22745,2,3,3,1,120,2,181,1,True
22746,1,0,0,0,121,-2,181,1,True
22747,3,2,3,1,122,2,181,1,True
22748,3,2,3,1,123,-1,181,1,True
22749,1,0,0,0,124,2,181,1,True
22750,2,3,3,1,0,-1,182,1,True
22751,2,3,2,0,1,3,182,1,True
22752,3,2,3,1,2,3,182,1,True
22753,3,2,3,1,3,4,182,1,True
22754,3,2,3,1,4,4,182,1,True
22755,1,0,0,0,5,-1,182,1,True
22756,1,0,1,1,6,2,182,1,True
22757,3,2,3,1,7,3,182,1,True
22758,3,2,3,1,8,0,182,1,True
22759,3,2,2,0,9,3,182,1,True
22760,1,0,1,1,10,-4,182,1,True
22761,0,1,0,0,11,0,182,1,True
22762,1,0,0,0,12,2,182,1,True
22763,2,3,2,0,13,0,182,1,True
22764,1,0,0,0,14,1,182,1,True
22765,0,1,0,0,15,3,182,1,True
22766,1,0,0,0,16,5,182,1,True
22767,2,3,2,0,17,5,182,1,True
22768,2,3,2,0,18,4,182,1,True
22769,0,1,0,0,19,4,182,1,True
22770,1,0,0,0,20,3,182,1,True
22771,2,3,2,0,21,2,182,1,True
22772,2,3,2,0,22,3,182,1,True
22773,3,2,2,0,23,1,182,1,True
22774,3,2,2,0,24,3,182,1,True
22775,1,0,0,0,25,2,182,1,True
22776,2,3,2,0,26,1,182,1,True
22777,0,1,0,0,27,0,182,1,True
22778,0,1,0,0,28,0,182,1,True
22779,3,2,2,0,29,1,182,1,True
22780,3,2,2,0,30,3,182,1,True
22781,3,2,2,0,31,0,182,1,True
22782,1,0,0,0,32,-1,182,1,True
22783,1,0,0,0,33,0,182,1,True
22784,0,1,0,0,34,2,182,1,True
22785,0,1,-1,-1,35,0,182,1,True
22786,0,1,-1,-1,36,0,182,1,True
22787,1,0,0,0,37,-3,182,1,True
22788,1,0,0,0,38,-4,182,1,True
22789,2,3,2,0,39,-2,182,1,True
22790,1,0,1,1,40,-1,182,1,True
22791,1,0,1,1,41,-3,182,1,True
22792,1,0,0,0,42,-3,182,1,True
22793,1,0,0,0,43,-2,182,1,True
22794,3,2,3,1,44,-3,182,1,True
22795,3,2,2,0,45,-3,182,1,True
22796,2,3,2,0,46,-2,182,1,True
22797,3,2,2,0,47,1,182,1,True
22798,3,2,2,0,48,0,182,1,True
22799,0,1,1,1,49,-4,182,1,True
22800,2,3,3,1,50,-4,182,1,True
22801,1,0,1,1,51,-2,182,1,True
22802,1,0,1,1,52,-3,182,1,True
22803,1,0,1,1,53,1,182,1,True
22804,0,1,0,0,54,2,182,1,True
22805,3,2,3,1,55,3,182,1,True
22806,1,0,1,1,56,3,182,1,True
22807,2,3,3,1,57,0,182,1,True
22808,3,2,3,1,58,2,182,1,True
22809,2,3,3,1,59,1,182,1,True
22810,0,1,0,0,60,-2,182,1,True
22811,1,0,1,1,61,-2,182,1,True
22812,1,0,1,1,62,-2,182,1,True
22813,0,1,1,1,63,-2,182,1,True
22814,0,1,0,0,64,-3,182,1,True
22815,2,3,3,1,65,-3,182,1,True
22816,2,3,2,0,66,-3,182,1,True
22817,1,0,0,0,67,-1,182,1,True
22818,3,2,3,1,68,-2,182,1,True
22819,0,1,1,1,69,-3,182,1,True
22820,0,1,0,0,70,-2,182,1,True
22821,0,1,0,0,71,-2,182,1,True
22822,2,3,2,0,72,-3,182,1,True
22823,0,1,1,1,73,-1,182,1,True
22824,0,1,1,1,74,-2,182,1,True
22825,0,1,1,1,75,-3,182,1,True
22826,2,3,3,1,76,-3,182,1,True
22827,2,3,2,0,77,3,182,1,True
22828,0,1,0,0,78,-1,182,1,True
22829,2,3,2,0,79,-2,182,1,True
22830,3,2,3,1,80,0,182,1,True
22831,0,1,1,1,81,-3,182,1,True
22832,1,0,1,1,82,-2,182,1,True
22833,0,1,0,0,83,-3,182,1,True
22834,2,3,3,1,84,-3,182,1,True
22835,2,3,3,1,85,-3,182,1,True
22836,2,3,-1,-1,86,0,182,1,True
22837,0,1,-1,-1,87,0,182,1,True
22838,0,1,-1,-1,88,0,182,1,True
22839,1,0,0,0,89,4,182,1,True
22840,3,2,2,0,90,3,182,1,True
22841,2,3,2,0,91,1,182,1,True
22842,3,2,2,0,92,0,182,1,True
22843,0,1,1,1,93,1,182,1,True
22844,3,2,2,0,94,1,182,1,True
22845,1,0,1,1,95,-2,182,1,True
22846,3,2,2,0,96,-1,182,1,True
22847,1,0,1,1,97,-4,182,1,True
22848,1,0,0,0,98,0,182,1,True
22849,2,3,2,0,99,2,182,1,True
22850,2,3,2,0,100,2,182,1,True
22851,2,3,2,0,101,0,182,1,True
22852,1,0,0,0,102,1,182,1,True
22853,2,3,2,0,103,3,182,1,True
22854,1,0,1,1,104,-1,182,1,True
22855,2,3,2,0,105,1,182,1,True
22856,2,3,2,0,106,3,182,1,True
22857,1,0,1,1,107,-1,182,1,True
22858,2,3,3,1,108,-1,182,1,True
22859,2,3,2,0,109,3,182,1,True
22860,3,2,2,0,110,2,182,1,True
22861,3,2,2,0,111,0,182,1,True
22862,0,1,1,1,112,1,182,1,True
22863,0,1,1,1,113,-1,182,1,True
22864,2,3,2,0,114,-2,182,1,True
22865,3,2,2,0,115,1,182,1,True
22866,1,0,0,0,116,-3,182,1,True
22867,1,0,0,0,117,-2,182,1,True
22868,2,3,2,0,118,-1,182,1,True
22869,0,1,0,0,119,-1,182,1,True
22870,1,0,1,1,120,-1,182,1,True
22871,2,3,2,0,121,2,182,1,True
22872,3,2,2,0,122,3,182,1,True
22873,3,2,2,0,123,3,182,1,True
22874,1,0,1,1,124,0,182,1,True
22875,2,3,2,0,0,2,183,1,True
22876,3,2,2,0,1,3,183,1,True
22877,2,3,3,1,2,-4,183,1,True
22878,3,2,3,1,3,0,183,1,True
22879,1,0,0,0,4,2,183,1,True
22880,1,0,0,0,5,2,183,1,True
22881,2,3,3,1,6,5,183,1,True
22882,0,1,0,0,7,2,183,1,True
22883,3,2,2,0,8,3,183,1,True
22884,3,2,2,0,9,3,183,1,True
22885,0,1,0,0,10,-1,183,1,True
22886,2,3,2,0,11,3,183,1,True
22887,2,3,2,0,12,4,183,1,True
22888,1,0,1,1,13,2,183,1,True
22889,1,0,1,1,14,3,183,1,True
22890,3,2,2,0,15,2,183,1,True
22891,1,0,1,1,16,5,183,1,True
22892,2,3,2,0,17,0,183,1,True
22893,0,1,1,1,18,5,183,1,True
22894,3,2,2,0,19,-2,183,1,True
22895,1,0,1,1,20,2,183,1,True
22896,3,2,2,0,21,-2,183,1,True
22897,2,3,3,1,22,0,183,1,True
22898,0,1,1,1,23,-1,183,1,True
22899,2,3,3,1,24,1,183,1,True
22900,3,2,3,1,25,-1,183,1,True
22901,3,2,2,0,26,-4,183,1,True
22902,1,0,0,0,27,-4,183,1,True
22903,2,3,2,0,28,-2,183,1,True
22904,3,2,2,0,29,-3,183,1,True
22905,3,2,3,1,30,-2,183,1,True
22906,0,1,0,0,31,-3,183,1,True
22907,0,1,1,1,32,-2,183,1,True
22908,0,1,0,0,33,-3,183,1,True
22909,3,2,2,0,34,-2,183,1,True
22910,3,2,3,1,35,-1,183,1,True
22911,1,0,1,1,36,-3,183,1,True
22912,1,0,0,0,37,-3,183,1,True
22913,3,2,3,1,38,2,183,1,True
22914,3,2,3,1,39,3,183,1,True
22915,1,0,1,1,40,3,183,1,True
22916,3,2,3,1,41,2,183,1,True
22917,2,3,3,1,42,3,183,1,True
22918,3,2,3,1,43,-1,183,1,True
22919,3,2,2,0,44,5,183,1,True
22920,1,0,0,0,45,2,183,1,True
22921,1,0,1,1,46,-1,183,1,True
22922,0,1,0,0,47,-2,183,1,True
22923,0,1,1,1,48,3,183,1,True
22924,0,1,1,1,49,5,183,1,True
22925,1,0,1,1,50,4,183,1,True
22926,2,3,3,1,51,2,183,1,True
22927,3,2,3,1,52,4,183,1,True
22928,0,1,1,1,53,4,183,1,True
22929,1,0,1,1,54,1,183,1,True
22930,2,3,3,1,55,2,183,1,True
22931,1,0,1,1,56,2,183,1,True
22932,0,1,1,1,57,3,183,1,True
22933,1,0,1,1,58,3,183,1,True
22934,0,1,1,1,59,-1,183,1,True
22935,3,2,2,0,60,3,183,1,True
22936,1,0,0,0,61,2,183,1,True
22937,2,3,2,0,62,-1,183,1,True
22938,2,3,3,1,63,-3,183,1,True
22939,3,2,2,0,64,3,183,1,True
22940,3,2,2,0,65,2,183,1,True
22941,1,0,1,1,66,-1,183,1,True
22942,2,3,2,0,67,4,183,1,True
22943,2,3,2,0,68,5,183,1,True
22944,2,3,2,0,69,4,183,1,True
22945,2,3,2,0,70,1,183,1,True
22946,2,3,2,0,71,4,183,1,True
22947,0,1,-1,-1,72,0,183,1,True
22948,2,3,2,0,73,-1,183,1,True
22949,3,2,3,1,74,0,183,1,True
22950,0,1,1,1,75,-1,183,1,True
22951,0,1,0,0,76,0,183,1,True
22952,2,3,2,0,77,4,183,1,True
22953,0,1,1,1,78,0,183,1,True
22954,2,3,2,0,79,3,183,1,True
22955,1,0,0,0,80,4,183,1,True
22956,0,1,1,1,81,-4,183,1,True
22957,1,0,0,0,82,2,183,1,True
22958,2,3,3,1,83,-3,183,1,True
22959,3,2,2,0,84,2,183,1,True
22960,0,1,0,0,85,0,183,1,True
22961,3,2,2,0,86,1,183,1,True
22962,3,2,2,0,87,-4,183,1,True
22963,1,0,1,1,88,-4,183,1,True
22964,3,2,2,0,89,-3,183,1,True
22965,3,2,3,1,90,-3,183,1,True
22966,2,3,3,1,91,-2,183,1,True
22967,1,0,0,0,92,-2,183,1,True
22968,0,1,1,1,93,-3,183,1,True
22969,3,2,2,0,94,-2,183,1,True
22970,3,2,2,0,95,-1,183,1,True
22971,2,3,2,0,96,-4,183,1,True
22972,0,1,1,1,97,-2,183,1,True
22973,2,3,3,1,98,-1,183,1,True
22974,1,0,1,1,99,-2,183,1,True
22975,3,2,2,0,100,-2,183,1,True
22976,2,3,2,0,101,0,183,1,True
22977,1,0,0,0,102,-1,183,1,True
22978,0,1,0,0,103,-2,183,1,True
22979,3,2,3,1,104,0,183,1,True
22980,0,1,1,1,105,3,183,1,True
22981,0,1,1,1,106,4,183,1,True
22982,3,2,2,0,107,-1,183,1,True
22983,0,1,1,1,108,3,183,1,True
22984,0,1,1,1,109,4,183,1,True
22985,1,0,1,1,110,4,183,1,True
22986,2,3,3,1,111,3,183,1,True
22987,0,1,1,1,112,1,183,1,True
22988,1,0,1,1,113,2,183,1,True
22989,3,2,3,1,114,4,183,1,True
22990,0,1,1,1,115,2,183,1,True
22991,2,3,3,1,116,1,183,1,True
22992,1,0,1,1,117,1,183,1,True
22993,1,0,1,1,118,2,183,1,True
22994,0,1,1,1,119,0,183,1,True
22995,0,1,0,0,120,4,183,1,True
22996,2,3,2,0,121,4,183,1,True
22997,0,1,0,0,122,4,183,1,True
22998,2,3,2,0,123,1,183,1,True
22999,1,0,0,0,124,3,183,1,True
23000,0,1,1,1,0,-4,184,1,True
23001,1,0,0,0,1,2,184,1,True
23002,1,0,1,1,2,-1,184,1,True
23003,3,2,2,0,3,3,184,1,True
23004,3,2,2,0,4,1,184,1,True
23005,2,3,3,1,5,-1,184,1,True
23006,3,2,-1,-1,6,0,184,1,True
23007,0,1,1,1,7,-4,184,1,True
23008,3,2,3,1,8,-3,184,1,True
23009,0,1,1,1,9,0,184,1,True
23010,1,0,0,0,10,-3,184,1,True
23011,1,0,0,0,11,-3,184,1,True
23012,1,0,0,0,12,-1,184,1,True
23013,2,3,3,1,13,-2,184,1,True
23014,2,3,3,1,14,-1,184,1,True
23015,3,2,2,0,15,-1,184,1,True
23016,2,3,3,1,16,-4,184,1,True
23017,0,1,1,1,17,-1,184,1,True
23018,0,1,1,1,18,0,184,1,True
23019,3,2,3,1,19,-3,184,1,True
23020,3,2,2,0,20,-1,184,1,True
23021,2,3,3,1,21,2,184,1,True
23022,2,3,3,1,22,3,184,1,True
23023,1,0,0,0,23,3,184,1,True
23024,2,3,2,0,24,4,184,1,True
23025,3,2,2,0,25,1,184,1,True
23026,1,0,1,1,26,4,184,1,True
23027,2,3,3,1,27,1,184,1,True
23028,3,2,2,0,28,3,184,1,True
