"Subject" "Age" "Handedness" "Sex" "Counterbalance" "afleider" "brugofniet" "opgaveAbstr" "operator.SubTrial." "PostConf.RESP.SubTrial." "PreCj.RESP.SubTrial." "stim1.SubTrial." "stim2.SubTrial." "Target.ACC.SubTrial." "Target.RT.SubTrial." "Procedure.SubTrial." "antwoord.SubTrial."
"18092" 64 21 "right" "female" 2 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "0" 0 45 4 1 887 "TrialProcStim" 42
"18093" 64 21 "right" "female" 2 "Correct" "Geen brug" "XXX-XXX" "-" "9" 8 784 431 1 2727 "TrialProcStim" 353
"18094" 64 21 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XX-XX" "-" "9" 9 32 15 0 2728 "TrialProcStim" 27
"18095" 64 21 "right" "female" 2 "Correct" "Geen brug" "XXX-XX" "-" "{SPACE}" 9 398 66 0 0 "TrialProcStim" 332
"18096" 64 21 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XX-X" "-" "8" 9 31 9 1 1045 "TrialProcStim" 12
"18097" 64 21 "right" "female" 2 "Correct" "Brug" "XXX-XXX" "-" "{SPACE}" 8 452 369 0 0 "TrialProcStim" 83
"18098" 64 21 "right" "female" 2 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "0" 9 67 3 1 872 "TrialProcStim" 66
"18099" 64 21 "right" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "9" 9 677 160 0 922 "TrialProcStim" 513
"18100" 64 21 "right" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-XX" "-" "9" 8 98 64 0 750 "TrialProcStim" 24
"18101" 64 21 "right" "female" 2 "Correct" "Geen brug" "XXX-XX" "-" "0" 8 599 63 0 1487 "TrialProcStim" 563
"18102" 64 21 "right" "female" 2 "Correct" "Brug" "XX-X" "-" "9" 9 45 9 0 1041 "TrialProcStim" 36
"18103" 64 21 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "3" 8 452 369 1 1486 "TrialProcStim" 87
"18104" 64 21 "right" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "9" 8 495 244 0 1103 "TrialProcStim" 261
"18105" 64 21 "right" "female" 2 "Correct" "na" "XX*XX" "*" "9" 8 15 31 0 954 "TrialProcStim" 465
"18106" 64 21 "right" "female" 2 "Correct" "na" "XX*XX" "*" "9" 8 13 13 1 1468 "TrialProcStim" 169
"18107" 64 21 "right" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "3" 8 479 105 1 2228 "TrialProcStim" 376
"18108" 64 21 "right" "female" 2 "Correct" "Brug" "XX-X" "-" "0" 9 66 7 1 1121 "TrialProcStim" 59
"18109" 64 21 "right" "female" 2 "Correct" "Geen brug" "XXX-XXX" "-" "0" 9 339 111 1 2874 "TrialProcStim" 228
"18110" 64 21 "right" "female" 2 "Correct" "na" "X*XX" "*" "9" 9 3 46 1 1046 "TrialProcStim" 138
"18111" 64 21 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XXX" "-" "9" 9 263 177 1 1339 "TrialProcStim" 96
"18112" 64 21 "right" "female" 2 "Correct" "Brug" "XXX-XX" "-" "9" 9 169 85 1 2605 "TrialProcStim" 84
"18113" 64 21 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XX-XX" "-" "8" 9 35 17 0 2704 "TrialProcStim" 12
"18114" 64 21 "right" "female" 2 "Correct" "Geen brug" "XX-XX" "-" "8" 9 82 71 0 1637 "TrialProcStim" 11
"18115" 64 21 "right" "female" 2 "Second_Digit_Incorrect" "Geen brug" "XX-XX" "-" "0" 9 58 16 1 2084 "TrialProcStim" 48
"18116" 64 21 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XX" "-" "9" 8 148 56 0 2035 "TrialProcStim" 98
"18117" 64 21 "right" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "9" 8 989 577 0 938 "TrialProcStim" 422
"18118" 64 21 "right" "female" 2 "Incorrect_Related" "na" "X*XX" "*" "1" 9 8 31 0 2095 "TrialProcStim" 240
"18119" 64 21 "right" "female" 2 "Correct" "Geen brug" "XXX-XXX" "-" "2" 2 989 577 0 1298 "TrialProcStim" 412
"18120" 64 21 "right" "female" 2 "Incorrect_Related" "na" "X*XX" "*" "0" 9 7 21 1 2077 "TrialProcStim" 140
"18121" 64 21 "right" "female" 2 "Incorrect_Related" "na" "X*XX" "*" "0" 9 6 16 1 1023 "TrialProcStim" 102
"18122" 64 21 "right" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "8" 8 576 225 0 2401 "TrialProcStim" 341
"18123" 64 21 "right" "female" 2 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "0" 0 38 2 1 788 "TrialProcStim" 34
"18124" 64 21 "right" "female" 2 "Incorrect_Unrelated" "na" "X*XX" "*" "9" 9 9 24 0 2302 "TrialProcStim" 215
"18125" 64 21 "right" "female" 2 "Correct" "Geen brug" "XX-XX" "-" "0" 9 79 68 1 801 "TrialProcStim" 11
"18126" 64 21 "right" "female" 2 "Correct" "Geen brug" "XX-X" "-" "0" 0 59 1 1 866 "TrialProcStim" 58
"18127" 64 21 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XX" "-" "0" 0 105 22 0 2544 "TrialProcStim" 87
"18128" 64 21 "right" "female" 2 "Correct" "Geen brug" "XX-XX" "-" "0" 0 39 18 1 1943 "TrialProcStim" 21
"18129" 64 21 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XX-X" "-" "0" 0 51 9 1 1933 "TrialProcStim" 32
"18130" 64 21 "right" "female" 2 "Correct" "Brug" "XX-XX" "-" "0" 0 52 16 1 2031 "TrialProcStim" 36
"18131" 64 21 "right" "female" 2 "Incorrect_Related" "na" "XX*XX" "*" "0" 0 12 12 0 2652 "TrialProcStim" 132
"18132" 64 21 "right" "female" 2 "Correct" "Geen brug" "XXX-XX" "-" "3" 8 963 52 1 2290 "TrialProcStim" 911
"18133" 64 21 "right" "female" 2 "Correct" "na" "XX*X" "*" "8" 0 87 2 1 804 "TrialProcStim" 174
"18134" 64 21 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "8" 8 254 188 0 451 "TrialProcStim" 64
"18135" 64 21 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "2" 0 71 9 0 1489 "TrialProcStim" 68
"18136" 64 21 "right" "female" 2 "Incorrect_Unrelated" "na" "XX*XX" "*" "1" 0 15 31 0 1026 "TrialProcStim" 466
"18137" 64 21 "right" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "1" 9 576 225 0 1295 "TrialProcStim" 359
"18138" 64 21 "right" "female" 2 "Correct" "na" "XX*XX" "*" "2" 0 12 12 1 1183 "TrialProcStim" 144
"18139" 64 21 "right" "female" 2 "Correct" "Brug" "XXX-XX" "-" "9" 0 123 66 1 823 "TrialProcStim" 57
"18140" 64 21 "right" "female" 2 "Incorrect_Unrelated" "na" "XX*X" "*" "0" 9 24 5 1 1122 "TrialProcStim" 119
"18141" 64 21 "right" "female" 2 "Incorrect_Unrelated" "na" "XX*X" "*" "0" 0 55 3 1 1734 "TrialProcStim" 166
"18142" 64 21 "right" "female" 2 "Correct" "na" "XX*XX" "*" "9" 9 11 11 1 1686 "TrialProcStim" 121
"18143" 64 21 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XXX" "-" "8" 8 882 795 0 2489 "TrialProcStim" 77
"18144" 64 21 "right" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "{SPACE}" 3 774 53 0 0 "TrialProcStim" 729
"18145" 64 21 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XX" "-" "3" 8 156 63 0 1280 "TrialProcStim" 97
"18146" 64 21 "right" "female" 2 "Correct" "Geen brug" "XXX-XX" "-" "8" 9 888 62 1 1544 "TrialProcStim" 826
"18147" 64 21 "right" "female" 2 "Correct" "Geen brug" "XXX-XX" "-" "0" 9 465 22 1 995 "TrialProcStim" 443
"18148" 64 21 "right" "female" 2 "Incorrect_Unrelated" "na" "XX*XX" "*" "8" 3 50 21 0 1823 "TrialProcStim" 1049
"18149" 64 21 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XX" "-" "8" 9 132 55 0 1729 "TrialProcStim" 87
"18150" 64 21 "right" "female" 2 "Incorrect_Related" "na" "XX*XX" "*" "{SPACE}" 9 14 14 0 0 "TrialProcStim" 182
"18151" 64 21 "right" "female" 2 "Correct" "na" "XX*X" "*" "9" 9 16 4 1 1249 "TrialProcStim" 64
"18152" 64 21 "right" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "3" 8 339 111 0 954 "TrialProcStim" 222
"18153" 64 21 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XXX" "-" "9" 8 788 699 0 1144 "TrialProcStim" 79
"18154" 64 21 "right" "female" 2 "Incorrect_Unrelated" "na" "X*XX" "*" "9" 8 5 29 0 1437 "TrialProcStim" 146
"18155" 64 21 "right" "female" 2 "Incorrect_Unrelated" "na" "X*XX" "*" "3" 8 4 56 0 997 "TrialProcStim" 223
"18156" 64 21 "right" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "9" 9 963 52 0 1024 "TrialProcStim" 919
"18157" 64 21 "right" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "0" 0 59 1 1 1361 "TrialProcStim" 48
"18158" 64 21 "right" "female" 2 "Correct" "na" "X*XX" "*" "0" 9 7 21 1 1312 "TrialProcStim" 147
"18159" 64 21 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "0" 9 31 9 1 1159 "TrialProcStim" 28
"18160" 64 21 "right" "female" 2 "Correct" "Brug" "XXX-XXX" "-" "3" 8 254 188 0 1961 "TrialProcStim" 66
"18161" 64 21 "right" "female" 2 "Correct" "Geen brug" "XX-X" "-" "0" 0 77 5 1 659 "TrialProcStim" 72
"18162" 64 21 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "8" 9 788 699 1 1687 "TrialProcStim" 81
"18163" 64 21 "right" "female" 2 "Incorrect_Unrelated" "na" "XX*X" "*" "{SPACE}" 1 75 6 0 0 "TrialProcStim" 451
"18164" 64 21 "right" "female" 2 "Incorrect_Unrelated" "na" "XX*X" "*" "0" 9 16 4 1 1375 "TrialProcStim" 65
"18165" 64 21 "right" "female" 2 "Correct" "Geen brug" "XX-XX" "-" "0" 9 46 12 1 1046 "TrialProcStim" 34
"18166" 64 21 "right" "female" 2 "Correct" "Geen brug" "XXX-XXX" "-" "9" 8 495 244 1 1433 "TrialProcStim" 251
"18167" 64 21 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XX-XX" "-" "9" 8 81 37 0 1440 "TrialProcStim" 54
"18168" 64 21 "right" "female" 2 "Incorrect_Related" "na" "XX*X" "*" "3" 1 75 6 1 1228 "TrialProcStim" 525
"18169" 64 21 "right" "female" 2 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "0" 9 58 6 1 1308 "TrialProcStim" 51
"18170" 64 21 "right" "female" 2 "Incorrect_Unrelated" "na" "XX*XX" "*" "0" 9 12 12 1 1571 "TrialProcStim" 143
"18171" 64 21 "right" "female" 2 "Correct" "na" "XX*XX" "*" "8" 1 25 11 1 1313 "TrialProcStim" 275
"18172" 64 21 "right" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "0" 9 963 52 0 868 "TrialProcStim" 921
"18173" 64 21 "right" "female" 2 "Correct" "Brug" "XX-XX" "-" "9" 8 81 37 1 1812 "TrialProcStim" 44
"18174" 64 21 "right" "female" 2 "Correct" "na" "XX*X" "*" "0" 9 55 3 1 734 "TrialProcStim" 165
"18175" 64 21 "right" "female" 2 "Correct" "na" "XX*X" "*" "0" 9 10 9 1 1052 "TrialProcStim" 90
"18176" 64 21 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XX-XX" "-" "9" 9 35 17 0 1042 "TrialProcStim" 28
"18177" 64 21 "right" "female" 2 "Correct" "na" "X*XX" "*" "9" 9 5 29 0 1386 "TrialProcStim" 145
"18178" 64 21 "right" "female" 2 "Correct" "Geen brug" "XX-XX" "-" "0" 9 72 51 1 679 "TrialProcStim" 21
"18179" 64 21 "right" "female" 2 "Correct" "na" "X*XX" "*" "0" 9 9 24 0 1640 "TrialProcStim" 216
"18180" 64 21 "right" "female" 2 "Correct" "Geen brug" "XXX-XXX" "-" "3" 1 888 574 1 791 "TrialProcStim" 314
"18181" 64 21 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XXX" "-" "9" 2 254 188 0 2617 "TrialProcStim" 76
"18182" 64 21 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XX" "-" "9" 9 105 22 0 1213 "TrialProcStim" 93
"18183" 64 21 "right" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "9" 1 888 574 0 702 "TrialProcStim" 304
"18184" 64 21 "right" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "9" 8 663 22 0 1407 "TrialProcStim" 649
"18185" 64 21 "right" "female" 2 "Correct" "Geen brug" "XXX-XX" "-" "2" 3 279 45 0 819 "TrialProcStim" 234
"18186" 64 21 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XX" "-" "8" 9 169 85 0 427 "TrialProcStim" 86
"18187" 64 21 "right" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "9" 8 339 111 0 1798 "TrialProcStim" 218
"18188" 64 21 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XX-XX" "-" "9" 8 91 57 1 870 "TrialProcStim" 36
"18189" 64 21 "right" "female" 2 "Correct" "Brug" "XXX-XXX" "-" "9" 8 652 559 0 1214 "TrialProcStim" 93
"18190" 64 21 "right" "female" 2 "Correct" "Geen brug" "XX-X" "-" "0" 9 99 8 1 859 "TrialProcStim" 91
"18191" 64 21 "right" "female" 2 "Correct" "Brug" "XXX-XXX" "-" "9" 8 882 795 1 865 "TrialProcStim" 87
"18192" 64 21 "right" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "8" 9 599 63 1 1372 "TrialProcStim" 553
"18193" 64 21 "right" "female" 2 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "0" 0 59 1 1 761 "TrialProcStim" 52
"18194" 64 21 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "3" 2 652 559 1 1652 "TrialProcStim" 97
"18195" 64 21 "right" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "8" 8 495 244 0 854 "TrialProcStim" 259
"18196" 64 21 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XX-XX" "-" "8" 9 46 27 1 2290 "TrialProcStim" 11
"18197" 64 21 "right" "female" 2 "Correct" "Brug" "XX-X" "-" "0" 9 51 9 1 1044 "TrialProcStim" 42
"18198" 64 21 "right" "female" 2 "Correct" "na" "XX*XX" "*" "2" 9 25 18 0 1501 "TrialProcStim" 450
"18199" 64 21 "right" "female" 2 "Correct" "Geen brug" "XX-X" "-" "0" 9 67 3 1 606 "TrialProcStim" 64
"18200" 64 21 "right" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "0" 0 45 4 1 948 "TrialProcStim" 31
"18201" 64 21 "right" "female" 2 "Incorrect_Unrelated" "na" "X*XX" "*" "0" 0 6 16 1 799 "TrialProcStim" 97
"18202" 64 21 "right" "female" 2 "Incorrect_Related" "na" "XX*X" "*" "0" 0 10 9 1 1100 "TrialProcStim" 80
"18203" 64 21 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "9" 9 882 795 0 1647 "TrialProcStim" 83
"18204" 64 21 "right" "female" 2 "Incorrect_Related" "na" "XX*X" "*" "8" 3 61 8 1 1521 "TrialProcStim" 549
"18205" 64 21 "right" "female" 2 "Incorrect_Related" "na" "X*XX" "*" "0" 9 3 46 1 1199 "TrialProcStim" 141
"18206" 64 21 "right" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "9" 3 479 105 0 1114 "TrialProcStim" 384
"18207" 64 21 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "3" 3 263 177 0 1291 "TrialProcStim" 84
"18208" 64 21 "right" "female" 2 "Correct" "Brug" "XX-X" "-" "0" 9 94 8 1 1090 "TrialProcStim" 86
"18209" 64 21 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XXX" "-" "8" 3 326 253 1 738 "TrialProcStim" 83
"18210" 64 21 "right" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "9" 9 279 45 0 627 "TrialProcStim" 236
"18211" 64 21 "right" "female" 2 "Incorrect_Unrelated" "na" "X*XX" "*" "0" 9 7 21 1 1554 "TrialProcStim" 146
"18212" 64 21 "right" "female" 2 "Incorrect_Related" "na" "X*XX" "*" "0" 9 5 29 1 1184 "TrialProcStim" 150
"18213" 64 21 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XX-X" "-" "0" 9 94 8 1 1035 "TrialProcStim" 76
"18214" 64 21 "right" "female" 2 "Correct" "na" "XX*X" "*" "9" 3 15 7 1 697 "TrialProcStim" 105
"18215" 64 21 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XX-XX" "-" "0" 9 52 16 1 768 "TrialProcStim" 26
"18216" 64 21 "right" "female" 2 "Correct" "na" "XX*X" "*" "9" 3 75 6 1 1327 "TrialProcStim" 450
"18217" 64 21 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XX" "-" "2" 8 148 56 1 591 "TrialProcStim" 82
"18218" 64 21 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XX" "-" "8" 2 169 85 0 1441 "TrialProcStim" 94
"18219" 64 21 "right" "female" 2 "Incorrect_Unrelated" "na" "XX*XX" "*" "8" 9 14 14 1 1306 "TrialProcStim" 195
"18220" 64 21 "right" "female" 2 "Second_Digit_Incorrect" "Geen brug" "XX-XX" "-" "0" 9 79 68 1 1136 "TrialProcStim" 19
"18221" 64 21 "right" "female" 2 "Correct" "Brug" "XXX-XX" "-" "8" 3 172 99 1 2305 "TrialProcStim" 73
"18222" 64 21 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XX" "-" "2" 8 156 63 1 2692 "TrialProcStim" 83
"18223" 64 21 "right" "female" 2 "Correct" "Geen brug" "XX-XX" "-" "0" 9 64 12 1 1764 "TrialProcStim" 52
"18224" 64 21 "right" "female" 2 "Incorrect_Related" "na" "X*XX" "*" "8" 3 9 24 0 1019 "TrialProcStim" 207
"18225" 64 21 "right" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "0" 9 85 2 1 2526 "TrialProcStim" 73
"18226" 64 21 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XX-XX" "-" "9" 9 46 27 0 688 "TrialProcStim" 29
"18227" 64 21 "right" "female" 2 "Correct" "na" "X*XX" "*" "0" 9 6 16 1 879 "TrialProcStim" 96
"18228" 64 21 "right" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "9" 8 398 66 1 1057 "TrialProcStim" 338
"18259" 65 0 "right" "female" 1 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "1" 2 77 5 1 1276 "TrialProcStim" 62
"18260" 65 0 "right" "female" 1 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "1" 8 599 63 1 2240 "TrialProcStim" 567
"18261" 65 0 "right" "female" 1 "Correct" "na" "XX*XX" "*" "1" 1 11 11 1 1540 "TrialProcStim" 121
"18262" 65 0 "right" "female" 1 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "3" 8 888 62 1 1739 "TrialProcStim" 836
"18263" 65 0 "right" "female" 1 "Incorrect_Related" "na" "X*XX" "*" "{SPACE}" 8 4 56 0 0 "TrialProcStim" 220
"18264" 65 0 "right" "female" 1 "Correct" "Geen brug" "XX-XX" "-" "2" 8 82 71 1 1750 "TrialProcStim" 11
"18265" 65 0 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XXX-XXX" "-" "8" 0 254 188 1 2099 "TrialProcStim" 76
"18266" 65 0 "right" "female" 1 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "2" 3 963 52 1 2326 "TrialProcStim" 921
"18267" 65 0 "right" "female" 1 "Correct" "Brug" "XXX-XXX" "-" "9" 9 263 177 0 2086 "TrialProcStim" 86
"18268" 65 0 "right" "female" 1 "Incorrect_Unrelated" "na" "XX*XX" "*" "9" 8 13 13 1 1728 "TrialProcStim" 168
"18269" 65 0 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XX-XX" "-" "8" 9 81 37 0 1817 "TrialProcStim" 46
"18270" 65 0 "right" "female" 1 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "1" 9 398 66 1 1927 "TrialProcStim" 338
"18271" 65 0 "right" "female" 1 "Incorrect_Unrelated" "na" "XX*XX" "*" "0" 8 25 11 1 1666 "TrialProcStim" 274
"18272" 65 0 "right" "female" 1 "Correct" "Geen brug" "XXX-XXX" "-" "2" 9 576 225 0 2392 "TrialProcStim" 351
"18273" 65 0 "right" "female" 1 "Correct" "Geen brug" "XXX-XX" "-" "2" 8 465 22 1 2536 "TrialProcStim" 443
"18274" 65 0 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XXX-XXX" "-" "3" 9 537 444 1 2445 "TrialProcStim" 83
"18275" 65 0 "right" "female" 1 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "{SPACE}" 8 339 111 0 0 "TrialProcStim" 222
"18276" 65 0 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "1" 2 45 9 1 2124 "TrialProcStim" 34
"18277" 65 0 "right" "female" 1 "Correct" "Brug" "XX-X" "-" "1" 1 31 9 1 2225 "TrialProcStim" 22
"18278" 65 0 "right" "female" 1 "Correct" "na" "XX*X" "*" "2" 9 61 8 1 2116 "TrialProcStim" 488
"18279" 65 0 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "1" 1 88 9 1 1669 "TrialProcStim" 71
"18280" 65 0 "right" "female" 1 "Correct" "Geen brug" "XX-XX" "-" "1" 3 64 12 1 2464 "TrialProcStim" 52
"18281" 65 0 "right" "female" 1 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "1" 1 45 4 1 1173 "TrialProcStim" 31
"18282" 65 0 "right" "female" 1 "Correct" "na" "XX*X" "*" "1" 1 10 9 1 1442 "TrialProcStim" 90
"18283" 65 0 "right" "female" 1 "Correct" "Brug" "XXX-XX" "-" "{SPACE}" 2 105 22 0 0 "TrialProcStim" 83
"18284" 65 0 "right" "female" 1 "Incorrect_Related" "na" "XX*XX" "*" "2" 9 50 21 1 1946 "TrialProcStim" 1000
"18285" 65 0 "right" "female" 1 "Second_Digit_Incorrect" "Geen brug" "XX-XX" "-" "2" 9 79 68 1 2026 "TrialProcStim" 19
"18286" 65 0 "right" "female" 1 "Incorrect_Unrelated" "na" "XX*X" "*" "9" 8 87 2 1 1488 "TrialProcStim" 175
"18287" 65 0 "right" "female" 1 "Incorrect_Unrelated" "na" "XX*XX" "*" "2" 8 12 12 1 1791 "TrialProcStim" 143
"18288" 65 0 "right" "female" 1 "Incorrect_Related" "na" "XX*XX" "*" "1" 8 25 11 1 2511 "TrialProcStim" 250
"18289" 65 0 "right" "female" 1 "Correct" "na" "X*XX" "*" "9" 9 7 21 0 1998 "TrialProcStim" 147
"18290" 65 0 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XX-X" "-" "1" 1 31 9 1 1435 "TrialProcStim" 12
"18291" 65 0 "right" "female" 1 "Second_Digit_Incorrect" "Geen brug" "XX-XX" "-" "1" 1 39 18 1 2127 "TrialProcStim" 29
"18292" 65 0 "right" "female" 1 "Correct" "na" "XX*X" "*" "2" 9 55 3 0 2814 "TrialProcStim" 165
"18293" 65 0 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XXX-XX" "-" "2" 8 172 99 0 2903 "TrialProcStim" 83
"18294" 65 0 "right" "female" 1 "Middle_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "9" 9 576 225 1 1732 "TrialProcStim" 341
"18295" 65 0 "right" "female" 1 "Correct" "Geen brug" "XX-X" "-" "1" 1 59 1 1 1013 "TrialProcStim" 58
"18296" 65 0 "right" "female" 1 "Incorrect_Related" "na" "XX*XX" "*" "8" 9 25 18 0 2478 "TrialProcStim" 475
"18297" 65 0 "right" "female" 1 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "8" 9 479 105 1 1929 "TrialProcStim" 376
"18298" 65 0 "right" "female" 1 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "1" 1 77 5 1 1497 "TrialProcStim" 71
"18299" 65 0 "right" "female" 1 "Second_Digit_Incorrect" "Geen brug" "XX-XX" "-" "1" 1 64 12 1 2316 "TrialProcStim" 58
"18300" 65 0 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XX-XX" "-" "{SPACE}" 2 91 57 0 0 "TrialProcStim" 24
"18301" 65 0 "right" "female" 1 "First_Digit_Incorrect" "Geen brug" "XX-XX" "-" "3" 2 72 51 0 2337 "TrialProcStim" 11
"18302" 65 0 "right" "female" 1 "Correct" "Geen brug" "XXX-XXX" "-" "1" 8 677 160 0 1539 "TrialProcStim" 517
"18303" 65 0 "right" "female" 1 "Correct" "Brug" "XXX-XXX" "-" "9" 3 254 188 0 1763 "TrialProcStim" 66
"18304" 65 0 "right" "female" 1 "Incorrect_Unrelated" "na" "XX*XX" "*" "2" 8 15 31 1 2504 "TrialProcStim" 466
"18305" 65 0 "right" "female" 1 "First_Digit_Incorrect" "Geen brug" "XX-XX" "-" "9" 9 46 12 1 2401 "TrialProcStim" 24
"18306" 65 0 "right" "female" 1 "Middle_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "8" 8 479 105 0 2623 "TrialProcStim" 384
"18307" 65 0 "right" "female" 1 "First_Digit_Incorrect" "Geen brug" "XX-XX" "-" "2" 3 58 16 0 2364 "TrialProcStim" 32
"18308" 65 0 "right" "female" 1 "Correct" "Geen brug" "XXX-XX" "-" "9" 8 663 22 0 1712 "TrialProcStim" 641
"18309" 65 0 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XX-XX" "-" "1" 2 32 15 1 1585 "TrialProcStim" 27
"18310" 65 0 "right" "female" 1 "Correct" "Brug" "XX-XX" "-" "0" 3 35 17 1 2775 "TrialProcStim" 18
"18311" 65 0 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "1" 2 71 9 1 2622 "TrialProcStim" 68
"18312" 65 0 "right" "female" 1 "Incorrect_Related" "na" "X*XX" "*" "9" 8 8 31 1 2653 "TrialProcStim" 240
"18313" 65 0 "right" "female" 1 "Correct" "na" "X*XX" "*" "0" 8 6 16 0 1224 "TrialProcStim" 96
"18314" 65 0 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XXX-XXX" "-" "9" 0 882 795 1 2255 "TrialProcStim" 77
"18315" 65 0 "right" "female" 1 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "2" 8 774 53 1 2425 "TrialProcStim" 711
"18316" 65 0 "right" "female" 1 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "0" 8 576 225 0 2193 "TrialProcStim" 359
