,participant,trial,A_feature1,A_feature2,A_feature3,A_feature4,B_feature1,B_feature2,B_feature3,B_feature4,decisions
6362,66,26,0,0,0,1,1,0,0,0,1
6363,66,27,1,0,0,0,0,1,1,0,1
6364,66,28,0,0,0,0,1,0,1,1,1
6365,66,29,0,0,1,1,1,0,1,0,1
6366,66,30,0,1,0,1,1,1,0,0,1
6367,66,31,1,0,0,0,0,1,1,0,1
6368,66,32,1,0,1,1,0,0,0,0,0
6369,66,33,0,1,1,1,1,0,0,1,0
6370,66,34,1,0,1,1,0,0,0,0,0
6371,66,35,1,1,0,0,0,0,0,0,0
6372,66,36,1,0,0,0,0,1,1,0,1
6373,66,37,0,0,1,0,1,1,1,0,1
6374,66,38,0,0,0,1,1,0,0,0,1
6375,66,39,0,1,1,1,1,0,0,1,0
6376,66,40,0,1,1,1,1,0,0,1,0
6377,66,41,1,1,1,0,0,1,1,1,0
6378,66,42,0,1,0,1,1,1,0,0,1
6379,66,43,0,1,0,0,1,1,1,1,1
6380,66,44,0,0,0,1,1,0,0,0,1
6381,66,45,1,0,0,1,0,1,1,1,0
6382,66,46,1,0,0,1,0,1,1,1,1
6383,66,47,0,0,1,1,1,1,1,1,1
6384,66,48,1,0,0,0,0,1,1,0,1
6385,66,49,0,1,1,1,1,1,1,0,1
6386,66,50,0,0,0,0,1,0,1,1,1
6387,66,51,1,0,0,0,0,1,1,0,1
6388,66,52,1,0,0,0,0,0,0,1,0
6389,66,53,1,1,0,1,0,0,0,1,0
6390,66,54,0,0,0,0,1,1,0,0,1
6391,66,55,1,1,1,1,0,1,0,0,0
6392,66,56,0,0,1,1,1,0,1,0,1
6393,66,57,1,1,1,0,0,1,1,1,0
6394,66,58,0,1,1,1,1,0,0,1,0
6395,66,59,0,0,0,0,1,1,0,0,1
6396,66,60,0,1,1,1,1,0,0,1,0
6397,66,61,1,0,0,1,0,1,1,1,1
6398,66,62,1,1,0,0,0,1,0,1,0
6399,66,63,0,0,1,0,1,1,1,0,1
6400,66,64,1,0,0,1,0,1,1,1,1
6401,66,65,1,0,1,0,0,0,1,1,0
6402,66,66,0,1,1,0,1,0,0,0,0
6403,66,67,1,0,0,0,0,1,1,0,1
6404,66,68,1,0,0,0,0,0,0,1,0
6405,66,69,1,1,1,1,0,1,0,0,0
6406,66,70,1,1,0,0,0,1,0,1,0
6407,66,71,1,1,1,0,0,1,1,1,0
6408,66,72,0,1,1,0,1,0,0,0,0
6409,66,73,1,1,0,1,0,0,0,1,0
6410,66,74,0,1,1,1,1,1,1,0,1
6411,66,75,1,0,1,0,0,0,1,1,0
6412,66,76,1,1,0,0,0,0,0,0,0
6413,66,77,0,1,1,0,1,0,0,0,0
6414,66,78,0,0,1,1,1,0,1,0,1
6415,66,79,1,1,1,0,0,0,1,0,0
6416,66,80,1,0,1,1,0,0,0,0,0
6417,66,81,0,1,1,0,1,0,0,0,0
6418,66,82,1,0,0,1,0,1,1,1,1
6419,66,83,1,0,0,1,0,1,1,1,1
6420,66,84,1,1,0,0,0,0,0,0,0
6421,66,85,0,0,1,1,1,0,1,0,1
6422,66,86,1,1,0,1,0,0,0,1,0
6423,66,87,1,1,1,1,0,0,1,1,0
6424,66,88,0,0,1,1,1,1,1,1,1
6425,66,89,0,1,1,0,1,0,0,0,0
6426,66,90,0,1,1,1,1,1,1,0,1
6427,66,91,1,0,0,0,0,1,1,0,1
6428,66,92,0,1,0,1,1,1,0,0,1
6429,66,93,1,1,1,1,0,0,1,1,0
6430,66,94,0,0,0,1,1,1,0,1,1
6431,66,95,1,0,0,0,0,1,1,0,1
6432,67,0,1,1,1,1,0,1,0,0,0
6433,67,1,1,0,0,1,0,1,1,1,1
6434,67,2,0,1,1,1,1,0,0,1,1
6435,67,3,1,1,1,1,0,0,1,1,0
6436,67,4,1,1,1,1,0,0,1,1,0
6437,67,5,0,1,1,1,1,0,0,1,1
6438,67,6,0,1,1,1,1,1,1,0,1
6439,67,7,1,1,1,0,0,0,1,0,0
6440,67,8,1,1,1,1,0,1,0,0,0
6441,67,9,1,0,0,0,0,1,1,0,1
6442,67,10,1,1,0,0,0,1,0,1,0
6443,67,11,1,0,1,1,0,0,0,0,0
6444,67,12,0,1,1,0,1,0,0,0,0
6445,67,13,1,0,1,0,0,0,1,1,0
6446,67,14,1,0,1,0,0,0,1,1,0
6447,67,15,1,0,1,0,0,0,1,1,0
6448,67,16,0,1,0,1,1,1,0,0,1
6449,67,17,0,1,1,1,1,1,1,0,1
6450,67,18,0,0,0,1,1,0,0,0,1
6451,67,19,1,0,0,0,0,1,1,0,0
6452,67,20,0,0,0,0,1,0,1,1,1
6453,67,21,1,0,1,1,0,0,0,0,0
6454,67,22,0,0,0,0,1,0,1,1,1
6455,67,23,0,1,1,0,1,0,0,0,0
6456,67,24,0,1,1,0,1,0,0,0,0
6457,67,25,1,1,1,0,0,0,1,0,0
6458,67,26,1,0,0,1,0,1,1,1,0
6459,67,27,1,1,0,0,0,0,0,0,0
6460,67,28,1,0,0,1,0,1,1,1,0
6461,67,29,0,0,0,0,1,1,0,0,1
6462,67,30,1,0,1,0,0,0,1,1,0
6463,67,31,0,0,0,1,1,0,0,0,1
6464,67,32,1,0,0,1,0,1,1,1,0
6465,67,33,0,1,1,0,1,0,0,0,0
6466,67,34,0,1,0,0,1,1,1,1,1
6467,67,35,0,0,0,0,1,1,0,0,1
6468,67,36,0,0,1,0,1,1,1,0,1
6469,67,37,0,1,1,0,1,0,0,0,1
6470,67,38,0,1,1,1,1,0,0,1,1
6471,67,39,0,1,0,1,1,1,0,0,1
6472,67,40,1,0,0,0,0,1,1,0,1
6473,67,41,1,0,0,0,0,1,1,0,1
6474,67,42,0,1,1,1,1,1,1,0,1
6475,67,43,0,0,1,1,1,0,1,0,1
6476,67,44,0,0,1,1,1,0,1,0,1
6477,67,45,1,0,0,1,0,1,1,1,0
6478,67,46,0,1,0,1,1,1,0,0,1
6479,67,47,1,0,0,1,0,1,1,1,0
6480,67,48,0,1,1,1,1,1,1,0,1
6481,67,49,0,1,1,1,1,0,0,1,1
6482,67,50,0,0,0,1,1,1,0,1,1
6483,67,51,1,1,0,1,0,0,0,1,0
6484,67,52,0,0,0,1,1,0,0,0,1
6485,67,53,0,0,1,0,1,1,1,0,1
6486,67,54,0,0,0,0,1,0,1,1,1
6487,67,55,1,0,1,1,0,0,0,0,0
6488,67,56,1,0,0,0,0,0,0,1,0
6489,67,57,1,1,0,0,0,0,0,0,0
6490,67,58,0,0,0,1,1,1,0,1,1
6491,67,59,1,0,0,1,0,1,1,1,0
6492,67,60,1,1,1,1,0,1,0,0,0
6493,67,61,0,1,0,0,1,1,1,1,1
6494,67,62,0,0,1,1,1,1,1,1,1
6495,67,63,1,0,0,0,0,0,0,1,0
6496,67,64,1,1,0,0,0,1,0,1,0
6497,67,65,1,0,0,0,0,1,1,0,1
6498,67,66,0,0,1,1,1,0,1,0,1
6499,67,67,0,0,0,0,1,1,0,0,1
6500,67,68,1,0,0,0,0,1,1,0,1
6501,67,69,1,1,1,0,0,1,1,1,0
6502,67,70,1,0,0,1,0,1,1,1,0
6503,67,71,0,1,0,1,1,1,0,0,1
6504,67,72,1,1,1,0,0,0,1,0,0
6505,67,73,1,1,0,1,0,0,0,1,0
6506,67,74,0,1,1,0,1,0,0,0,0
6507,67,75,1,1,1,0,0,1,1,1,0
6508,67,76,0,1,1,1,1,0,0,1,1
6509,67,77,1,0,0,0,0,1,1,0,1
6510,67,78,1,1,1,0,0,1,1,1,0
6511,67,79,1,0,0,0,0,0,0,1,0
6512,67,80,1,1,0,1,0,0,0,1,0
6513,67,81,1,1,0,0,0,1,0,1,0
6514,67,82,1,0,0,0,0,1,1,0,1
6515,67,83,0,1,1,0,1,0,0,0,0
6516,67,84,0,1,1,1,1,0,0,1,1
6517,67,85,0,1,1,1,1,0,0,1,1
6518,67,86,1,1,0,0,0,0,0,0,0
6519,67,87,1,1,1,1,0,0,1,1,0
6520,67,88,0,1,1,1,1,0,0,1,1
6521,67,89,1,0,0,0,0,0,0,1,0
6522,67,90,1,1,1,0,0,1,1,1,0
6523,67,91,0,1,1,0,1,0,0,0,0
6524,67,92,0,0,0,1,1,0,0,0,1
6525,67,93,0,0,1,1,1,1,1,1,1
6526,67,94,1,1,0,0,0,1,0,1,0
6527,67,95,0,0,1,1,1,0,1,0,1
6528,68,0,0,0,0,1,1,0,0,0,1
6529,68,1,1,1,1,1,0,1,0,0,0
6530,68,2,0,0,1,1,1,0,1,0,1
6531,68,3,1,1,1,0,0,1,1,1,0
6532,68,4,1,0,0,1,0,1,1,1,1
6533,68,5,1,0,1,0,0,0,1,1,0
6534,68,6,0,0,1,1,1,0,1,0,1
6535,68,7,0,1,1,0,1,0,0,0,0
6536,68,8,0,0,0,0,1,0,1,1,1
6537,68,9,0,1,1,0,1,0,0,0,0
6538,68,10,1,0,1,0,0,0,1,1,0
6539,68,11,1,0,0,1,0,1,1,1,1
6540,68,12,0,0,1,1,1,1,1,1,1
6541,68,13,1,0,1,1,0,0,0,0,0
6542,68,14,1,0,0,1,0,1,1,1,1
6543,68,15,0,0,1,1,1,1,1,1,1
6544,68,16,1,1,0,1,0,0,0,1,0
6545,68,17,1,1,1,1,0,0,1,1,0
6546,68,18,1,1,1,0,0,1,1,1,0
6547,68,19,0,0,1,0,1,1,1,0,1
6548,68,20,0,0,0,0,1,1,0,0,1
6549,68,21,1,1,1,1,0,0,1,1,0
6550,68,22,1,0,0,1,0,1,1,1,1
6551,68,23,1,1,1,1,0,0,1,1,0
6552,68,24,1,0,0,0,0,1,1,0,1
6553,68,25,1,1,0,0,0,1,0,1,0
6554,68,26,1,1,1,0,0,0,1,0,0
6555,68,27,1,1,0,0,0,0,0,0,0
6556,68,28,0,1,1,0,1,0,0,0,0
6557,68,29,1,0,0,0,0,0,0,1,0
6558,68,30,0,1,0,0,1,1,1,1,1
6559,68,31,0,1,1,1,1,0,0,1,0
6560,68,32,1,1,0,0,0,1,0,1,0
6561,68,33,1,0,0,0,0,1,1,0,1
6562,68,34,0,1,1,1,1,0,0,1,0
6563,68,35,1,1,1,1,0,1,0,0,0
6564,68,36,1,0,1,1,0,0,0,0,0
6565,68,37,0,0,0,0,1,0,1,1,1
6566,68,38,1,0,0,0,0,0,0,1,0
6567,68,39,0,1,1,0,1,0,0,0,0
6568,68,40,0,0,0,0,1,1,0,0,1
6569,68,41,1,1,0,0,0,0,0,0,0
6570,68,42,0,0,1,1,1,0,1,0,1
6571,68,43,1,0,0,1,0,1,1,1,1
6572,68,44,1,0,0,0,0,1,1,0,1
6573,68,45,0,1,1,1,1,0,0,1,0
6574,68,46,0,1,1,1,1,0,0,1,0
6575,68,47,0,0,0,1,1,1,0,1,1
6576,68,48,1,1,1,1,0,1,0,0,0
6577,68,49,0,1,0,0,1,1,1,1,1
6578,68,50,0,0,0,1,1,0,0,0,1
6579,68,51,0,0,0,0,1,0,1,1,1
6580,68,52,0,1,1,0,1,0,0,0,0
6581,68,53,1,1,0,1,0,0,0,1,0
6582,68,54,0,0,1,1,1,0,1,0,1
6583,68,55,0,1,1,1,1,0,0,1,0
6584,68,56,1,0,0,0,0,1,1,0,1
6585,68,57,1,1,1,0,0,1,1,1,0
6586,68,58,0,1,1,1,1,0,0,1,0
6587,68,59,1,1,1,0,0,0,1,0,0
6588,68,60,0,1,1,1,1,1,1,0,1
6589,68,61,1,1,0,1,0,0,0,1,0
6590,68,62,0,1,0,1,1,1,0,0,1
6591,68,63,1,0,0,0,0,1,1,0,1
6592,68,64,1,0,0,1,0,1,1,1,1
6593,68,65,0,1,1,0,1,0,0,0,0
6594,68,66,0,1,0,1,1,1,0,0,1
6595,68,67,1,0,1,1,0,0,0,0,0
6596,68,68,0,1,1,1,1,1,1,0,1
6597,68,69,0,0,0,1,1,1,0,1,1
6598,68,70,1,0,0,0,0,1,1,0,1
6599,68,71,1,0,0,0,0,0,0,1,0
6600,68,72,1,0,1,0,0,0,1,1,0
6601,68,73,0,0,0,1,1,0,0,0,1
6602,68,74,0,1,1,1,1,1,1,0,1
6603,68,75,1,1,0,0,0,1,0,1,0
6604,68,76,0,1,0,1,1,1,0,0,1
6605,68,77,0,1,0,1,1,1,0,0,1
6606,68,78,0,1,1,0,1,0,0,0,0
6607,68,79,1,0,0,1,0,1,1,1,1
6608,68,80,1,1,1,0,0,0,1,0,0
6609,68,81,0,1,1,1,1,1,1,0,1
6610,68,82,0,1,1,0,1,0,0,0,0
6611,68,83,0,0,0,1,1,0,0,0,1
6612,68,84,0,0,1,0,1,1,1,0,1
6613,68,85,1,0,0,1,0,1,1,1,1
6614,68,86,1,0,0,0,0,1,1,0,1
6615,68,87,1,0,0,0,0,1,1,0,1
6616,68,88,1,1,0,0,0,0,0,0,0
6617,68,89,1,0,0,0,0,0,0,1,0
6618,68,90,1,1,0,0,0,1,0,1,0
6619,68,91,1,0,1,0,0,0,1,1,0
6620,68,92,0,0,0,0,1,1,0,0,1
6621,68,93,0,1,1,1,1,0,0,1,0
6622,68,94,0,1,1,1,1,0,0,1,0
6623,68,95,1,1,1,0,0,1,1,1,0
6624,69,0,0,0,0,0,1,1,0,0,1
6625,69,1,0,1,1,1,1,1,1,0,1
6626,69,2,1,0,1,1,0,0,0,0,0
6627,69,3,1,1,1,0,0,0,1,0,0
6628,69,4,0,0,0,1,1,0,0,0,1
6629,69,5,1,1,0,0,0,0,0,0,0
6630,69,6,0,0,0,1,1,1,0,1,1
6631,69,7,0,1,0,1,1,1,0,0,1
6632,69,8,1,0,0,1,0,1,1,1,1
6633,69,9,0,1,1,0,1,0,0,0,0
6634,69,10,0,1,0,1,1,1,0,0,1
6635,69,11,0,1,0,0,1,1,1,1,1
6636,69,12,1,0,1,1,0,0,0,0,0
6637,69,13,1,0,0,1,0,1,1,1,0
6638,69,14,1,0,0,1,0,1,1,1,1
6639,69,15,0,1,1,1,1,1,1,0,1
6640,69,16,1,1,0,0,0,1,0,1,0
6641,69,17,0,0,0,0,1,0,1,1,1
6642,69,18,1,1,0,1,0,0,0,1,0
6643,69,19,1,1,1,0,0,1,1,1,0
6644,69,20,1,0,0,1,0,1,1,1,0
6645,69,21,1,1,1,0,0,1,1,1,0
6646,69,22,0,0,0,1,1,0,0,0,1
6647,69,23,1,0,0,1,0,1,1,1,0
6648,69,24,0,1,1,1,1,0,0,1,0
6649,69,25,1,0,0,0,0,0,0,1,0
6650,69,26,0,1,1,1,1,0,0,1,0
6651,69,27,1,1,0,1,0,0,0,1,0
6652,69,28,0,1,1,0,1,0,0,0,1
6653,69,29,1,0,0,0,0,1,1,0,1
6654,69,30,0,0,1,1,1,0,1,0,1
6655,69,31,1,0,0,0,0,0,0,1,0
6656,69,32,0,1,1,0,1,0,0,0,1
6657,69,33,0,1,1,0,1,0,0,0,0
6658,69,34,0,0,1,0,1,1,1,0,1
6659,69,35,1,1,1,0,0,0,1,0,0
6660,69,36,1,1,0,0,0,1,0,1,0
6661,69,37,0,0,0,1,1,0,0,0,1
6662,69,38,1,1,1,1,0,1,0,0,0
6663,69,39,0,0,0,1,1,0,0,0,1
6664,69,40,1,0,0,0,0,0,0,1,0
6665,69,41,1,1,1,0,0,1,1,1,0
6666,69,42,1,1,0,0,0,0,0,0,0
6667,69,43,0,0,0,0,1,0,1,1,1
6668,69,44,1,0,1,1,0,0,0,0,0
6669,69,45,1,0,0,0,0,1,1,0,1
6670,69,46,0,0,1,1,1,0,1,0,1
6671,69,47,1,1,1,0,0,0,1,0,0
6672,69,48,1,1,1,0,0,1,1,1,0
6673,69,49,1,0,0,0,0,1,1,0,0
6674,69,50,1,1,1,1,0,0,1,1,0
6675,69,51,1,0,1,0,0,0,1,1,0
6676,69,52,1,1,1,1,0,0,1,1,0
6677,69,53,1,0,0,0,0,1,1,0,1
6678,69,54,0,0,0,0,1,1,0,0,1
6679,69,55,0,1,1,0,1,0,0,0,1
6680,69,56,1,0,0,0,0,0,0,1,0
6681,69,57,0,0,1,1,1,0,1,0,1
6682,69,58,0,1,1,1,1,1,1,0,1
6683,69,59,0,0,1,0,1,1,1,0,1
6684,69,60,0,1,0,1,1,1,0,0,1
6685,69,61,0,1,1,1,1,0,0,1,0
6686,69,62,1,1,0,0,0,1,0,1,0
6687,69,63,1,1,0,1,0,0,0,1,0
6688,69,64,1,1,0,0,0,0,0,0,0
6689,69,65,1,0,0,0,0,1,1,0,0
6690,69,66,0,0,0,1,1,1,0,1,1
6691,69,67,0,0,0,0,1,0,1,1,1
6692,69,68,1,0,1,0,0,0,1,1,0
6693,69,69,0,1,1,1,1,0,0,1,1
6694,69,70,1,0,0,0,0,1,1,0,1
6695,69,71,1,0,1,0,0,0,1,1,0
6696,69,72,1,1,1,1,0,1,0,0,0
6697,69,73,1,0,1,0,0,0,1,1,0
6698,69,74,0,1,1,0,1,0,0,0,1
6699,69,75,0,0,1,1,1,1,1,1,1
6700,69,76,1,1,0,0,0,1,0,1,0
6701,69,77,0,1,1,1,1,0,0,1,1
6702,69,78,0,1,0,1,1,1,0,0,1
6703,69,79,1,1,1,1,0,1,0,0,0
6704,69,80,1,1,1,1,0,0,1,1,0
6705,69,81,0,1,1,0,1,0,0,0,1
6706,69,82,0,1,0,0,1,1,1,1,1
6707,69,83,0,1,1,1,1,0,0,1,0
6708,69,84,0,1,1,0,1,0,0,0,0
6709,69,85,0,0,1,1,1,1,1,1,1
6710,69,86,0,1,1,1,1,0,0,1,0
6711,69,87,0,1,1,1,1,1,1,0,1
6712,69,88,0,0,1,1,1,0,1,0,1
6713,69,89,0,1,1,1,1,0,0,1,0
6714,69,90,1,0,0,1,0,1,1,1,0
6715,69,91,1,0,0,0,0,1,1,0,0
6716,69,92,0,0,0,0,1,1,0,0,1
6717,69,93,1,0,0,1,0,1,1,1,1
6718,69,94,1,0,0,0,0,1,1,0,0
6719,69,95,1,0,0,1,0,1,1,1,1
6720,70,0,1,0,0,0,0,0,0,1,0
6721,70,1,1,0,1,0,0,0,1,1,0
6722,70,2,0,1,1,1,1,1,1,0,1
6723,70,3,1,1,0,0,0,1,0,1,0
6724,70,4,1,1,1,1,0,0,1,1,0
6725,70,5,1,0,1,1,0,0,0,0,0
6726,70,6,1,1,0,0,0,1,0,1,0
6727,70,7,0,1,1,0,1,0,0,0,0
6728,70,8,1,1,1,1,0,1,0,0,0
6729,70,9,1,0,0,1,0,1,1,1,1
6730,70,10,1,1,0,0,0,0,0,0,0
6731,70,11,1,1,0,0,0,1,0,1,0
6732,70,12,1,1,1,0,0,1,1,1,0
6733,70,13,1,1,0,1,0,0,0,1,0
6734,70,14,0,1,1,1,1,0,0,1,0
6735,70,15,1,1,1,1,0,1,0,0,0
6736,70,16,1,1,1,0,0,0,1,0,0
6737,70,17,0,1,0,1,1,1,0,0,1
6738,70,18,0,1,1,1,1,1,1,0,1
6739,70,19,0,0,1,1,1,0,1,0,1
6740,70,20,0,1,0,1,1,1,0,0,1
6741,70,21,1,1,1,0,0,1,1,1,0
6742,70,22,0,1,0,1,1,1,0,0,1
6743,70,23,0,0,1,1,1,0,1,0,1
6744,70,24,1,1,0,0,0,1,0,1,0
6745,70,25,1,0,0,0,0,0,0,1,0
6746,70,26,1,0,0,0,0,1,1,0,1
6747,70,27,1,0,0,0,0,1,1,0,1
6748,70,28,1,1,0,0,0,0,0,0,0
6749,70,29,0,0,0,0,1,0,1,1,1
6750,70,30,0,0,1,1,1,1,1,1,1
6751,70,31,1,1,0,1,0,0,0,1,0
6752,70,32,1,1,0,0,0,0,0,0,0
6753,70,33,0,1,1,1,1,0,0,1,0
6754,70,34,0,1,1,1,1,0,0,1,0
6755,70,35,1,0,0,0,0,1,1,0,1
6756,70,36,0,1,1,1,1,0,0,1,0
6757,70,37,1,0,0,1,0,1,1,1,1
6758,70,38,1,0,0,0,0,1,1,0,1
6759,70,39,0,1,1,1,1,0,0,1,0
6760,70,40,1,0,0,0,0,1,1,0,1
6761,70,41,0,1,0,0,1,1,1,1,1
6762,70,42,1,0,0,1,0,1,1,1,1
6763,70,43,1,1,1,0,0,0,1,0,0
6764,70,44,0,0,0,0,1,0,1,1,1
6765,70,45,0,0,0,0,1,0,1,1,1
6766,70,46,0,1,1,1,1,0,0,1,0
6767,70,47,1,0,0,1,0,1,1,1,1
6768,70,48,1,1,1,0,0,0,1,0,0
6769,70,49,1,0,1,0,0,0,1,1,0
6770,70,50,1,0,1,0,0,0,1,1,0
6771,70,51,1,0,1,1,0,0,0,0,0
6772,70,52,1,0,1,1,0,0,0,0,0
6773,70,53,1,0,0,0,0,1,1,0,1
6774,70,54,0,1,1,0,1,0,0,0,0
6775,70,55,1,0,0,1,0,1,1,1,1
6776,70,56,1,0,0,0,0,0,0,1,0
6777,70,57,0,1,1,0,1,0,0,0,0
6778,70,58,0,1,1,0,1,0,0,0,0
6779,70,59,0,1,1,1,1,0,0,1,0
6780,70,60,0,0,0,1,1,1,0,1,1
6781,70,61,1,0,0,0,0,1,1,0,1
6782,70,62,1,0,0,0,0,0,0,1,0
6783,70,63,0,0,0,1,1,0,0,0,1
6784,70,64,1,1,0,1,0,0,0,1,0
6785,70,65,0,0,0,0,1,1,0,0,1
6786,70,66,0,1,1,0,1,0,0,0,0
6787,70,67,1,1,1,1,0,0,1,1,0
6788,70,68,0,1,1,1,1,1,1,0,1
6789,70,69,0,0,0,0,1,1,0,0,1
6790,70,70,0,1,1,1,1,0,0,1,0
6791,70,71,1,0,0,0,0,1,1,0,1
6792,70,72,0,0,0,1,1,1,0,1,1
6793,70,73,0,1,1,1,1,1,1,0,1
6794,70,74,0,0,1,1,1,0,1,0,1
6795,70,75,0,0,0,1,1,0,0,0,1
6796,70,76,1,1,1,0,0,1,1,1,0
6797,70,77,0,0,0,1,1,0,0,0,1
6798,70,78,0,1,1,0,1,0,0,0,0
6799,70,79,1,1,1,1,0,0,1,1,0
6800,70,80,0,1,0,0,1,1,1,1,1
6801,70,81,1,0,0,1,0,1,1,1,1
6802,70,82,0,1,0,1,1,1,0,0,1
6803,70,83,1,0,1,0,0,0,1,1,0
6804,70,84,0,0,1,1,1,1,1,1,1
6805,70,85,1,1,1,0,0,1,1,1,0
6806,70,86,0,0,1,0,1,1,1,0,1
6807,70,87,0,1,1,0,1,0,0,0,0
6808,70,88,0,0,0,1,1,0,0,0,1
6809,70,89,0,0,0,0,1,1,0,0,1
6810,70,90,1,0,0,1,0,1,1,1,1
6811,70,91,1,0,0,1,0,1,1,1,1
6812,70,92,1,1,1,1,0,1,0,0,0
6813,70,93,0,1,1,0,1,0,0,0,0
6814,70,94,0,0,1,0,1,1,1,0,1
6815,70,95,0,0,1,1,1,0,1,0,1
6816,71,0,0,0,0,1,1,1,0,1,1
6817,71,1,0,1,1,0,1,0,0,0,0
6818,71,2,0,1,1,0,1,0,0,0,0
6819,71,3,0,0,0,0,1,1,0,0,1
6820,71,4,1,0,0,0,0,1,1,0,1
6821,71,5,0,1,1,0,1,0,0,0,0
6822,71,6,1,1,0,0,0,1,0,1,0
6823,71,7,1,1,1,0,0,0,1,0,0
6824,71,8,1,1,0,0,0,1,0,1,0
6825,71,9,1,0,0,0,0,0,0,1,0
6826,71,10,0,1,1,1,1,1,1,0,1
6827,71,11,1,1,1,0,0,1,1,1,0
6828,71,12,0,0,1,0,1,1,1,0,1
6829,71,13,1,0,0,0,0,1,1,0,1
6830,71,14,1,0,0,1,0,1,1,1,1
6831,71,15,1,0,0,0,0,1,1,0,1
6832,71,16,0,1,1,1,1,1,1,0,1
6833,71,17,1,1,1,1,0,1,0,0,0
6834,71,18,0,0,1,1,1,0,1,0,1
6835,71,19,0,1,1,1,1,0,0,1,0
6836,71,20,0,0,0,1,1,0,0,0,1
6837,71,21,0,1,0,1,1,1,0,0,1
6838,71,22,1,1,1,0,0,1,1,1,0
6839,71,23,0,1,1,1,1,0,0,1,0
6840,71,24,0,0,0,0,1,0,1,1,1
6841,71,25,1,1,1,1,0,1,0,0,0
6842,71,26,1,0,0,1,0,1,1,1,1
6843,71,27,1,0,1,1,0,0,0,0,0
6844,71,28,1,0,1,0,0,0,1,1,0
6845,71,29,1,0,0,1,0,1,1,1,1
6846,71,30,0,1,1,1,1,0,0,1,0
6847,71,31,0,0,1,1,1,0,1,0,1
6848,71,32,1,0,0,1,0,1,1,1,1
6849,71,33,1,0,0,0,0,1,1,0,1
6850,71,34,0,1,1,1,1,0,0,1,0
6851,71,35,1,0,0,0,0,1,1,0,1
6852,71,36,0,1,1,1,1,0,0,1,0
6853,71,37,1,1,0,1,0,0,0,1,0
6854,71,38,1,0,0,0,0,1,1,0,1
6855,71,39,0,1,1,1,1,0,0,1,0
6856,71,40,1,1,1,0,0,0,1,0,0
6857,71,41,1,1,0,0,0,0,0,0,0
6858,71,42,1,0,1,0,0,0,1,1,0
6859,71,43,0,1,1,1,1,0,0,1,0
6860,71,44,1,1,1,1,0,0,1,1,0
6861,71,45,0,0,0,0,1,0,1,1,1
6862,71,46,0,1,1,1,1,0,0,1,0
6863,71,47,0,1,1,0,1,0,0,0,0
6864,71,48,1,0,0,0,0,0,0,1,0
6865,71,49,0,0,1,1,1,1,1,1,1
6866,71,50,1,1,0,0,0,0,0,0,0
6867,71,51,0,0,1,0,1,1,1,0,1
6868,71,52,1,0,0,0,0,0,0,1,0
6869,71,53,0,0,0,1,1,1,0,1,1
6870,71,54,1,0,0,1,0,1,1,1,1
6871,71,55,0,0,1,1,1,0,1,0,1
6872,71,56,1,0,0,0,0,1,1,0,1
6873,71,57,0,1,0,1,1,1,0,0,1
6874,71,58,0,0,0,0,1,0,1,1,1
6875,71,59,1,1,0,0,0,1,0,1,0
6876,71,60,1,1,0,1,0,0,0,1,0
6877,71,61,0,0,1,1,1,0,1,0,1
6878,71,62,1,1,1,1,0,0,1,1,0
6879,71,63,0,1,1,1,1,1,1,0,1
6880,71,64,0,0,0,1,1,0,0,0,1
6881,71,65,1,1,1,1,0,0,1,1,0
6882,71,66,0,1,1,0,1,0,0,0,0
6883,71,67,0,1,0,0,1,1,1,1,1
6884,71,68,0,1,1,0,1,0,0,0,0
6885,71,69,0,0,0,1,1,0,0,0,1
6886,71,70,1,0,0,1,0,1,1,1,1
6887,71,71,1,1,0,0,0,0,0,0,0
6888,71,72,0,0,0,0,1,1,0,0,1
6889,71,73,1,1,1,0,0,0,1,0,0
6890,71,74,0,1,1,0,1,0,0,0,0
6891,71,75,1,1,1,0,0,1,1,1,0
6892,71,76,1,0,1,1,0,0,0,0,0
6893,71,77,1,1,0,1,0,0,0,1,0
6894,71,78,1,1,0,0,0,1,0,1,0
6895,71,79,0,1,1,0,1,0,0,0,0
6896,71,80,1,0,1,0,0,0,1,1,0
6897,71,81,0,1,0,1,1,1,0,0,1
6898,71,82,1,0,0,0,0,1,1,0,0
6899,71,83,1,0,0,0,0,0,0,1,0
6900,71,84,1,0,1,1,0,0,0,0,0
6901,71,85,0,1,0,0,1,1,1,1,1
6902,71,86,0,1,0,1,1,1,0,0,1
6903,71,87,0,0,0,0,1,1,0,0,1
6904,71,88,0,0,1,1,1,1,1,1,1
6905,71,89,1,0,0,1,0,1,1,1,1
6906,71,90,1,1,1,0,0,1,1,1,0
6907,71,91,0,0,0,1,1,0,0,0,1
6908,71,92,1,1,1,1,0,1,0,0,0
6909,71,93,0,1,1,1,1,1,1,0,1
6910,71,94,1,0,0,1,0,1,1,1,1
6911,71,95,1,0,1,0,0,0,1,1,0
6912,72,0,1,1,1,1,0,1,0,0,0
6913,72,1,1,0,1,0,0,0,1,1,0
6914,72,2,0,0,1,1,1,0,1,0,1
6915,72,3,1,1,1,0,0,1,1,1,0
6916,72,4,1,1,1,1,0,1,0,0,0
6917,72,5,1,0,0,0,0,0,0,1,0
6918,72,6,0,1,0,0,1,1,1,1,1
